,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
1969-12-31 16:20:30,1550678400,0.0,0.0,43.17,39.48,0.74,6.07,10.91,263.0,0.36,0.0,6.519,
1969-12-31 16:20:31,1550685600,0.0,0.0,47.68,43.64,0.65,8.74,16.56,280.0,0.1,2.0,6.461,
1969-12-31 16:20:32,1550689200,0.0,0.0,49.83,46.21,0.59,8.91,15.26,281.0,0.27,3.0,6.519,
1969-12-31 16:20:33,1550692800,0.0,0.0,51.5,51.5,0.56,8.48,14.8,285.0,0.19,4.0,5.135,
1969-12-31 16:20:34,1550696400,0.0,0.0,52.73,52.73,0.53,8.41,13.76,291.0,0.32,4.0,6.519,
1969-12-31 16:20:35,1550700000,0.0,0.0,54.02,54.02,0.5,8.42,14.96,295.0,0.34,3.0,6.005,
1969-12-31 16:20:36,1550703600,0.0023,0.29,53.03,53.03,0.51,7.93,14.31,300.0,0.75,2.0,5.384,
1969-12-31 16:20:37,1550707200,0.0012,0.31,50.65,50.65,0.6,7.26,12.11,260.0,0.29,1.0,9.327,
1969-12-31 16:20:38,1550710800,0.0035,0.25,49.73,46.83,0.65,7.06,10.68,242.0,0.21,0.0,6.196,
1969-12-31 16:20:39,1550714400,0.0004,0.04,48.54,45.38,0.67,7.11,11.35,253.0,0.61,0.0,5.177,
1969-12-31 16:20:40,1550718000,0.0,0.0,46.77,43.31,0.71,6.97,12.58,263.0,0.43,0.0,5.761,
1969-12-31 16:20:41,1550721600,0.0,0.0,45.58,41.8,0.74,7.13,12.02,271.0,0.14,0.0,5.761,
1969-12-31 16:20:42,1550725200,0.0,0.0,44.63,40.76,0.74,6.91,12.37,272.0,0.23,0.0,6.519,
1969-12-31 16:20:43,1550728800,0.0,0.0,43.87,39.54,0.73,7.52,13.06,285.0,0.02,0.0,5.876,
1969-12-31 16:20:44,1550732400,0.0,0.0,43.08,38.58,0.73,7.51,12.95,272.0,0.01,0.0,5.933,
1969-12-31 16:20:45,1550736000,0.0,0.0,41.79,37.36,0.75,6.88,12.23,277.0,0.11,0.0,5.876,
1969-12-31 16:20:46,1550739600,0.0,0.0,40.7,36.69,0.79,5.85,9.89,294.0,0.04,0.0,6.519,
1969-12-31 16:20:47,1550743200,0.0,0.0,40.74,36.5,0.8,6.22,9.96,300.0,0.25,0.0,5.876,
1969-12-31 16:20:48,1550746800,0.0,0.0,39.94,35.56,0.82,6.19,9.72,337.0,0.39,0.0,6.519,
1969-12-31 16:20:49,1550750400,0.0,0.0,39.29,35.75,0.84,4.85,8.5,356.0,0.14,0.0,5.384,
1969-12-31 16:20:50,1550754000,0.0,0.0,38.22,35.41,0.86,3.85,6.52,328.0,0.14,0.0,5.384,
1969-12-31 16:20:51,1550757600,0.0,0.0,37.16,33.32,0.87,4.77,7.92,287.0,0.03,0.0,6.519,
1969-12-31 16:20:52,1550761200,0.0,0.0,37.3,32.49,0.82,6.08,10.19,302.0,0.01,0.0,7.938,
1969-12-31 16:20:53,1550764800,0.0,0.0,39.08,33.35,0.75,8.22,14.65,313.0,0.04,0.0,5.605,
1969-12-31 16:20:54,1550768400,0.0,0.0,42.18,36.16,0.65,10.46,19.29,325.0,0.0,1.0,5.645,
1969-12-31 16:20:55,1550772000,0.0,0.0,45.41,39.35,0.56,12.96,24.52,340.0,0.0,3.0,5.654,
1969-12-31 16:20:56,1550775600,0.0,0.0,48.21,42.37,0.48,14.91,25.03,348.0,0.0,4.0,6.447,
1969-12-31 16:20:57,1550779200,0.0,0.0,49.88,44.33,0.42,15.7,26.42,347.0,0.01,5.0,6.231,
1969-12-31 16:20:58,1550782800,0.0,0.0,51.31,51.31,0.38,15.27,24.14,349.0,0.02,4.0,6.519,
1969-12-31 16:20:59,1550786400,0.0,0.0,52.59,52.59,0.35,14.16,22.73,348.0,0.03,3.0,6.519,
1969-12-31 16:21:00,1550790000,0.0,0.0,53.25,53.25,0.33,14.73,24.39,350.0,0.0,2.0,6.231,
1969-12-31 16:21:01,1550793600,0.0,0.0,53.42,53.42,0.32,16.43,24.62,349.0,0.0,1.0,6.178,
1969-12-31 16:21:02,1550797200,0.0,0.0,53.0,53.0,0.32,14.5,22.96,345.0,0.0,0.0,6.231,
1969-12-31 16:21:03,1550800800,0.0,0.0,51.04,51.04,0.35,13.71,20.04,339.0,0.0,0.0,6.519,
1969-12-31 16:21:04,1550804400,0.0,0.0,49.44,44.55,0.37,12.56,18.66,337.0,0.0,0.0,6.519,
1969-12-31 16:21:05,1550808000,0.0,0.0,47.57,42.55,0.4,11.4,17.85,338.0,0.0,0.0,6.519,
1969-12-31 16:21:06,1550811600,0.0,0.0,45.91,40.76,0.43,10.57,16.32,337.0,0.0,0.0,5.876,
1969-12-31 16:21:07,1550815200,0.0,0.0,45.0,39.66,0.43,10.51,16.99,339.0,0.0,0.0,6.519,
1969-12-31 16:21:08,1550818800,0.0,0.0,44.28,38.34,0.43,11.67,20.01,336.0,0.0,0.0,6.519,
1969-12-31 16:21:09,1550822400,0.0,0.0,43.73,37.12,0.42,13.28,21.26,341.0,0.0,0.0,6.519,
1969-12-31 16:21:10,1550826000,0.0,0.0,43.25,36.05,0.4,14.82,23.21,344.0,0.0,0.0,6.519,
1969-12-31 16:21:11,1550829600,0.0,0.0,42.81,35.85,0.4,13.58,22.86,339.0,0.0,0.0,6.519,
1969-12-31 16:21:12,1550833200,0.0,0.0,41.84,34.98,0.41,12.52,20.24,340.0,0.0,0.0,6.231,
1969-12-31 16:21:13,1550836800,0.0,0.0,41.1,34.81,0.42,10.45,16.89,339.0,0.0,0.0,6.519,
1969-12-31 16:21:14,1550840400,0.0,0.0,39.85,34.37,0.43,8.07,14.09,330.0,0.0,0.0,6.519,
1969-12-31 16:21:15,1550844000,0.0,0.0,38.71,32.92,0.45,8.19,13.69,338.0,0.0,0.0,6.519,
1969-12-31 16:21:16,1550847600,0.0,0.0,37.7,32.48,0.47,6.82,11.14,326.0,0.0,0.0,6.519,
1969-12-31 16:21:17,1550851200,0.0,0.0,39.22,34.14,0.45,7.09,11.94,328.0,0.0,0.0,6.212,
1969-12-31 16:21:18,1550858400,0.0,0.0,45.55,41.24,0.34,8.25,12.99,341.0,0.0,3.0,5.605,
1969-12-31 16:21:19,1550862000,0.0,0.0,47.57,44.15,0.32,7.24,12.23,342.0,0.0,4.0,5.761,
1969-12-31 16:21:20,1550865600,0.0,0.0,49.51,46.93,0.31,6.31,9.87,332.0,0.0,5.0,5.135,
1969-12-31 16:21:21,1550869200,0.0,0.0,51.6,51.6,0.29,5.25,8.71,327.0,0.0,4.0,5.605,
1969-12-31 16:21:22,1550872800,0.0,0.0,53.15,53.15,0.27,5.09,7.52,329.0,0.0,4.0,6.095,
1969-12-31 16:21:23,1550876400,0.0,0.0,54.0,54.0,0.26,4.65,7.56,311.0,0.0,2.0,5.465,
1969-12-31 16:21:24,1550880000,0.0,0.0,54.33,54.33,0.26,4.21,6.37,298.0,0.0,1.0,6.08,
1969-12-31 16:21:25,1550883600,0.0,0.0,54.34,54.34,0.29,4.13,5.96,256.0,0.0,0.0,6.231,
1969-12-31 16:21:26,1550887200,0.0,0.0,50.87,50.87,0.36,3.59,4.49,225.0,0.0,0.0,7.16,
1969-12-31 16:21:27,1550890800,0.0,0.0,47.16,45.76,0.44,3.79,5.21,236.0,0.0,0.0,5.761,
1969-12-31 16:21:28,1550894400,0.0,0.0,44.57,43.4,0.52,3.13,4.72,225.0,0.0,0.0,6.236,
1969-12-31 16:21:29,1550898000,0.0,0.0,42.34,40.4,0.58,3.59,5.19,212.0,0.0,0.0,6.437,
1969-12-31 16:21:30,1550901600,0.0,0.0,41.55,39.62,0.6,3.46,4.71,189.0,0.0,0.0,6.437,
1969-12-31 16:21:31,1550905200,0.0,0.0,40.17,38.49,0.62,3.05,4.55,169.0,0.0,0.0,6.236,
1969-12-31 16:21:32,1550908800,0.0,0.0,38.93,36.45,0.65,3.62,4.66,185.0,0.0,0.0,4.873,
1969-12-31 16:21:33,1550912400,0.0,0.0,38.84,35.89,0.65,4.09,4.86,174.0,0.0,0.0,6.519,
1969-12-31 16:21:34,1550916000,0.0,0.0,38.25,35.73,0.68,3.57,4.46,178.0,0.0,0.0,5.384,
1969-12-31 16:21:35,1550919600,0.0,0.0,37.11,34.71,0.73,3.32,4.14,182.0,0.0,0.0,7.234,
1969-12-31 16:21:36,1550923200,0.0,0.0,36.56,34.33,0.74,3.12,4.74,136.0,0.0,0.0,6.519,
1969-12-31 16:21:37,1550926800,0.0,0.0,35.81,33.09,0.75,3.44,5.0,121.0,0.0,0.0,6.519,
1969-12-31 16:21:38,1550930400,0.0,0.0,34.75,34.75,0.78,2.52,4.09,124.0,0.15,0.0,6.519,
1969-12-31 16:21:39,1550934000,0.0,0.0,35.3,35.3,0.77,2.78,4.09,148.0,0.15,0.0,6.519,
1969-12-31 16:21:40,1550937600,0.0,0.0,36.87,36.87,0.77,2.28,3.95,167.0,0.63,0.0,6.327,
1969-12-31 16:21:41,1550941200,0.0,0.0,42.23,42.23,0.67,2.78,4.66,122.0,0.29,1.0,5.645,
1969-12-31 16:21:42,1550944800,0.0,0.0,45.35,43.66,0.64,3.81,5.88,111.0,0.22,3.0,5.897,
1969-12-31 16:21:43,1550948400,0.0,0.0,48.53,46.7,0.56,4.67,6.93,124.0,0.11,4.0,5.195,
1969-12-31 16:21:44,1550952000,0.0,0.0,50.98,50.98,0.51,5.04,7.57,129.0,0.44,4.0,6.168,
1969-12-31 16:21:45,1550955600,0.0,0.0,52.13,52.13,0.5,4.41,7.09,158.0,0.53,4.0,6.135,
1969-12-31 16:21:46,1550959200,0.0,0.0,53.26,53.26,0.47,3.65,5.82,168.0,0.52,3.0,4.632,
1969-12-31 16:21:47,1550962800,0.0,0.0,54.01,54.01,0.45,3.19,5.38,174.0,0.32,2.0,3.966,
1969-12-31 16:21:48,1550966400,0.0,0.0,54.15,54.15,0.47,3.39,5.39,178.0,0.51,1.0,6.231,
1969-12-31 16:21:49,1550970000,0.0,0.0,53.41,53.41,0.5,3.84,5.75,172.0,0.3,0.0,6.519,
1969-12-31 16:21:50,1550973600,0.0,0.0,51.78,51.78,0.56,3.67,4.97,220.0,0.38,0.0,4.798,
1969-12-31 16:21:51,1550977200,0.0,0.0,50.76,50.76,0.59,2.55,3.98,191.0,0.26,0.0,6.231,
1969-12-31 16:21:52,1550980800,0.0,0.0,49.47,48.33,0.64,3.91,5.48,169.0,0.33,0.0,5.29,
1969-12-31 16:21:53,1550984400,0.0,0.0,47.74,46.28,0.69,3.98,6.42,239.0,0.39,0.0,5.043,
1969-12-31 16:21:54,1550988000,0.0,0.0,46.87,45.37,0.73,3.85,6.47,237.0,0.55,0.0,3.691,
1969-12-31 16:21:55,1550991600,0.0,0.0,46.03,44.22,0.75,4.09,5.98,226.0,0.11,0.0,4.674,
1969-12-31 16:21:56,1550995200,0.0,0.0,45.33,43.32,0.8,4.19,6.49,234.0,0.14,0.0,4.305,
1969-12-31 16:21:57,1550998800,0.0,0.0,45.37,42.98,0.81,4.71,6.58,218.0,0.68,0.0,6.796,
1969-12-31 16:21:58,1551002400,0.0,0.0,45.94,43.5,0.81,4.91,6.6,226.0,0.79,0.0,6.519,
1969-12-31 16:21:59,1551006000,0.0,0.0,45.79,43.68,0.82,4.42,7.05,221.0,0.79,0.0,6.519,
1969-12-31 16:22:00,1551009600,0.0,0.0,45.91,43.95,0.84,4.25,5.92,208.0,0.67,0.0,6.519,
1969-12-31 16:22:01,1551013200,0.0,0.0,45.24,43.81,0.86,3.5,4.95,194.0,0.36,0.0,6.519,
1969-12-31 16:22:02,1551016800,0.0,0.0,45.05,43.43,0.86,3.67,4.74,169.0,0.4,0.0,6.519,
1969-12-31 16:22:03,1551020400,0.0,0.0,44.43,42.89,0.87,3.49,4.28,156.0,0.67,0.0,6.026,
1969-12-31 16:22:04,1551024000,0.0,0.0,45.06,43.75,0.87,3.34,4.35,154.0,0.62,0.0,5.782,
1969-12-31 16:22:05,1551031200,0.0,0.0,49.53,48.2,0.79,4.17,5.81,162.0,0.29,3.0,6.327,
1969-12-31 16:22:06,1551034800,0.0,0.0,51.57,51.57,0.72,4.72,6.76,170.0,0.42,4.0,6.206,
1969-12-31 16:22:07,1551038400,0.0,0.0,53.34,53.34,0.67,5.19,8.18,182.0,0.44,4.0,6.231,
1969-12-31 16:22:08,1551042000,0.0,0.0,54.56,54.56,0.62,5.59,8.78,199.0,0.63,4.0,5.876,
1969-12-31 16:22:09,1551045600,0.0,0.0,55.28,55.28,0.59,5.8,9.21,213.0,0.5,3.0,3.634,
1969-12-31 16:22:10,1551049200,0.0,0.0,55.41,55.41,0.58,6.19,10.13,231.0,0.56,2.0,6.106,
1969-12-31 16:22:11,1551052800,0.0,0.0,54.84,54.84,0.6,5.77,8.64,253.0,0.59,1.0,6.427,
1969-12-31 16:22:12,1551056400,0.0,0.0,54.2,54.2,0.62,5.74,8.51,259.0,0.45,0.0,6.519,
1969-12-31 16:22:13,1551060000,0.0,0.0,52.07,52.07,0.68,4.75,7.28,252.0,0.29,0.0,6.519,
1969-12-31 16:22:14,1551063600,0.0,0.0,51.05,51.05,0.71,4.56,5.91,257.0,0.29,0.0,6.231,
1969-12-31 16:22:15,1551067200,0.0,0.0,49.86,48.69,0.73,4.02,5.19,238.0,0.3,0.0,6.415,
1969-12-31 16:22:16,1551074400,0.0,0.0,48.04,47.22,0.77,3.25,4.49,233.0,0.4,0.0,5.079,
1969-12-31 16:22:17,1551078000,0.0,0.0,47.25,45.72,0.8,3.97,5.89,227.0,0.45,0.0,6.519,
1969-12-31 16:22:18,1551081600,0.0,0.0,47.43,45.8,0.81,4.12,7.22,223.0,0.15,0.0,5.876,
1969-12-31 16:22:19,1551085200,0.0,0.0,47.38,45.74,0.82,4.14,7.17,216.0,0.0,0.0,5.428,
1969-12-31 16:22:20,1551088800,0.0,0.0,47.49,45.33,0.82,4.91,7.42,210.0,0.35,0.0,5.536,
1969-12-31 16:22:21,1551092400,0.0,0.0,47.51,45.46,0.82,4.76,7.18,203.0,0.36,0.0,6.473,
1969-12-31 16:22:22,1551096000,0.0,0.0,48.02,45.63,0.8,5.44,8.64,206.0,0.46,0.0,6.404,
1969-12-31 16:22:23,1551099600,0.0,0.0,47.68,45.46,0.83,5.05,8.59,180.0,0.62,0.0,6.519,
1969-12-31 16:22:24,1551103200,0.0,0.0,47.31,44.86,0.83,5.32,8.75,165.0,0.41,0.0,6.519,
1969-12-31 16:22:25,1551106800,0.0,0.0,47.05,44.88,0.83,4.8,8.14,151.0,0.37,0.0,6.273,
1969-12-31 16:22:26,1551110400,0.0,0.0,47.62,45.19,0.84,5.37,8.14,169.0,0.6,0.0,6.273,
1969-12-31 16:22:27,1551114000,0.0007,0.02,49.14,46.43,0.81,6.41,11.66,173.0,0.34,1.0,6.519,
1969-12-31 16:22:28,1551117600,0.0,0.0,51.47,51.47,0.75,8.3,14.68,187.0,0.44,3.0,6.519,
1969-12-31 16:22:29,1551121200,0.0004,0.02,52.84,52.84,0.7,10.47,18.32,184.0,0.49,3.0,6.519,
1969-12-31 16:22:30,1551124800,0.0007,0.02,54.0,54.0,0.68,11.67,19.18,188.0,0.63,4.0,6.519,
1969-12-31 16:22:31,1551128400,0.006,0.39,53.86,53.86,0.71,11.58,18.69,183.0,0.89,3.0,4.36,
1969-12-31 16:22:32,1551132000,0.0136,0.51,53.63,53.63,0.74,11.67,19.95,179.0,0.9,3.0,5.29,
1969-12-31 16:22:33,1551135600,0.011,0.44,53.17,53.17,0.78,11.25,18.74,174.0,0.71,2.0,4.233,
1969-12-31 16:22:34,1551139200,0.0269,0.7,52.76,52.76,0.82,9.5,16.26,172.0,0.9,1.0,4.464,
1969-12-31 16:22:35,1551142800,0.0248,0.66,52.55,52.55,0.83,10.77,19.4,174.0,0.9,0.0,4.949,
1969-12-31 16:22:36,1551146400,0.0171,0.55,52.57,52.57,0.82,11.06,19.51,173.0,0.9,0.0,4.756,
1969-12-31 16:22:37,1551150000,0.0265,0.52,52.55,52.55,0.81,10.76,17.68,166.0,0.9,0.0,4.433,
1969-12-31 16:22:38,1551153600,0.0297,0.59,52.65,52.65,0.81,11.37,18.94,167.0,0.9,0.0,4.632,
1969-12-31 16:22:39,1551157200,0.0203,0.51,52.88,52.88,0.79,11.63,19.49,168.0,0.9,0.0,6.287,
1969-12-31 16:22:40,1551160800,0.0152,0.45,53.27,53.27,0.78,11.41,20.01,167.0,0.9,0.0,6.177,
1969-12-31 16:22:41,1551164400,0.0191,0.5,53.38,53.38,0.78,11.36,20.72,168.0,0.9,0.0,6.137,
1969-12-31 16:22:42,1551168000,0.0119,0.41,53.5,53.5,0.77,11.82,19.85,169.0,0.9,0.0,6.189,
1969-12-31 16:22:43,1551171600,0.0186,0.55,53.27,53.27,0.78,11.49,18.98,172.0,0.9,0.0,4.858,
1969-12-31 16:22:44,1551175200,0.0184,0.58,53.04,53.04,0.79,11.95,20.08,167.0,0.77,0.0,6.101,
1969-12-31 16:22:45,1551182400,0.0246,0.73,52.22,52.22,0.83,11.23,19.97,163.0,0.77,0.0,4.991,
1969-12-31 16:22:46,1551186000,0.0298,0.71,51.89,51.89,0.86,11.48,19.58,161.0,0.9,0.0,4.799,
1969-12-31 16:22:47,1551189600,0.0463,0.9,51.5,51.5,0.87,10.38,18.72,155.0,0.9,0.0,5.82,
1969-12-31 16:22:48,1551193200,0.0311,0.79,51.69,51.69,0.86,11.5,20.08,153.0,0.9,0.0,5.286,
1969-12-31 16:22:49,1551196800,0.0325,0.51,51.66,51.66,0.85,11.4,19.97,155.0,0.9,0.0,3.837,
1969-12-31 16:22:50,1551200400,0.0205,0.61,52.21,52.21,0.83,11.3,18.81,153.0,0.77,1.0,5.474,
1969-12-31 16:22:51,1551204000,0.02,0.5,52.53,52.53,0.82,10.3,19.04,159.0,0.9,2.0,5.086,
1969-12-31 16:22:52,1551207600,0.0294,0.59,52.8,52.8,0.83,8.77,16.97,169.0,0.9,3.0,3.664,
1969-12-31 16:22:53,1551211200,0.0523,0.61,52.83,52.83,0.83,8.07,14.71,169.0,0.9,3.0,3.017,
1969-12-31 16:22:54,1551214800,0.0534,0.63,52.91,52.91,0.84,8.68,16.0,153.0,0.9,3.0,3.504,
1969-12-31 16:22:55,1551218400,0.053,0.8,53.15,53.15,0.84,9.45,17.49,141.0,0.9,3.0,4.05,
1969-12-31 16:22:56,1551222000,0.0203,0.45,53.56,53.56,0.84,9.11,16.69,140.0,0.86,2.0,4.859,
1969-12-31 16:22:57,1551225600,0.0238,0.75,53.6,53.6,0.86,9.69,16.73,151.0,0.86,1.0,2.845,
1969-12-31 16:22:58,1551229200,0.0539,0.92,53.51,53.51,0.87,9.08,16.37,146.0,0.86,0.0,2.62,
1969-12-31 16:22:59,1551232800,0.0662,0.87,53.04,53.04,0.87,9.04,15.62,141.0,0.86,0.0,2.474,
1969-12-31 16:23:00,1551236400,0.0662,0.87,52.71,52.71,0.86,9.33,17.12,142.0,0.9,0.0,3.08,
1969-12-31 16:23:01,1551240000,0.0656,0.76,53.02,53.02,0.84,8.92,17.6,151.0,0.86,0.0,3.972,
1969-12-31 16:23:02,1551243600,0.0483,0.71,53.49,53.49,0.81,10.02,20.01,156.0,0.86,0.0,4.006,
1969-12-31 16:23:03,1551247200,0.0246,0.5,53.76,53.76,0.78,11.75,23.6,158.0,0.89,0.0,5.955,
1969-12-31 16:23:04,1551250800,0.0431,0.77,53.27,53.27,0.79,11.89,22.05,160.0,0.9,0.0,3.73,
1969-12-31 16:23:05,1551254400,0.0821,0.88,52.83,52.83,0.82,12.42,23.4,153.0,0.9,0.0,4.123,
1969-12-31 16:23:06,1551258000,0.0708,0.95,52.28,52.28,0.84,15.27,27.19,147.0,0.9,0.0,3.448,
1969-12-31 16:23:07,1551261600,0.0756,0.76,52.03,52.03,0.85,15.24,26.16,146.0,0.9,0.0,3.46,
1969-12-31 16:23:08,1551265200,0.057,0.79,51.72,51.72,0.88,14.62,24.43,148.0,0.9,0.0,5.799,
1969-12-31 16:23:09,1551268800,0.0304,0.71,51.57,51.57,0.89,11.88,20.47,153.0,0.9,0.0,4.634,
1969-12-31 16:23:10,1551272400,0.0307,0.76,51.55,51.55,0.89,10.76,18.11,153.0,0.9,0.0,4.574,
1969-12-31 16:23:11,1551276000,0.0307,0.76,51.76,51.76,0.88,10.06,17.75,153.0,0.9,0.0,4.25,
1969-12-31 16:23:12,1551279600,0.029,0.69,51.72,51.72,0.9,11.85,20.59,150.0,0.9,0.0,2.993,
1969-12-31 16:23:13,1551283200,0.0287,0.67,51.73,51.73,0.91,13.89,22.31,145.0,0.99,0.0,2.417,
1969-12-31 16:23:14,1551286800,0.0069,0.38,52.16,52.16,0.91,14.85,23.41,145.0,0.87,1.0,5.501,
1969-12-31 16:23:15,1551290400,0.0035,0.15,53.43,53.43,0.89,14.52,22.31,146.0,0.8,2.0,6.137,
1969-12-31 16:23:16,1551294000,0.0023,0.11,55.44,55.44,0.86,13.08,20.31,149.0,0.63,3.0,6.273,
1969-12-31 16:23:17,1551297600,0.0023,0.11,57.37,57.37,0.82,12.64,20.31,156.0,0.63,3.0,6.273,
1969-12-31 16:23:18,1551301200,0.0063,0.35,58.59,58.59,0.79,11.45,19.32,165.0,0.88,3.0,6.358,
1969-12-31 16:23:19,1551304800,0.0038,0.42,58.62,58.62,0.79,10.3,17.3,186.0,0.88,3.0,4.057,
1969-12-31 16:23:20,1551308400,0.005,0.35,58.03,58.03,0.79,9.42,14.9,204.0,0.89,2.0,6.519,
1969-12-31 16:23:21,1551312000,0.0084,0.3,56.23,56.23,0.84,10.3,15.4,230.0,0.89,1.0,4.506,
1969-12-31 16:23:22,1551315600,0.0102,0.48,54.4,54.4,0.87,9.56,14.07,233.0,0.88,0.0,4.69,
1969-12-31 16:23:23,1551319200,0.0106,0.29,53.02,53.02,0.87,8.92,13.1,234.0,0.9,0.0,4.697,
1969-12-31 16:23:24,1551322800,0.0077,0.19,52.08,52.08,0.88,8.71,13.26,230.0,0.86,0.0,6.438,
1969-12-31 16:23:25,1551326400,0.0058,0.4,51.37,51.37,0.89,8.92,14.02,234.0,0.64,0.0,6.367,
1969-12-31 16:23:26,1551330000,0.006,0.42,50.61,50.61,0.89,8.56,13.56,242.0,0.66,0.0,6.519,
1969-12-31 16:23:27,1551333600,0.0039,0.17,49.79,46.3,0.88,8.51,11.89,242.0,0.57,0.0,6.367,
1969-12-31 16:23:28,1551337200,0.0013,0.05,49.31,45.51,0.86,9.05,13.06,250.0,0.74,0.0,6.417,
1969-12-31 16:23:29,1551340800,0.0056,0.23,48.77,45.41,0.85,7.64,11.74,251.0,0.87,0.0,6.397,
1969-12-31 16:23:30,1551344400,0.0035,0.19,48.46,45.19,0.86,7.33,10.57,257.0,0.89,0.0,6.357,
1969-12-31 16:23:31,1551348000,0.0012,0.08,48.19,45.37,0.85,6.28,8.33,250.0,0.9,0.0,6.387,
1969-12-31 16:23:32,1551351600,0.0004,0.04,47.86,45.63,0.85,5.12,7.25,244.0,0.88,0.0,6.499,
1969-12-31 16:23:33,1551355200,0.0013,0.13,47.53,45.48,0.86,4.75,6.67,236.0,0.83,0.0,6.438,
1969-12-31 16:23:34,1551358800,0.0,0.0,47.27,45.62,0.87,4.12,6.66,232.0,0.9,0.0,6.519,
1969-12-31 16:23:35,1551362400,0.0018,0.14,47.23,45.37,0.87,4.4,6.6,245.0,0.88,0.0,6.415,
1969-12-31 16:23:36,1551366000,0.0018,0.14,47.1,45.2,0.85,4.43,7.49,242.0,0.84,0.0,6.499,
1969-12-31 16:23:37,1551369600,0.0007,0.07,47.36,45.86,0.83,3.95,6.5,246.0,0.83,0.0,6.478,
1969-12-31 16:23:38,1551373200,0.0,0.0,48.06,46.12,0.79,4.73,8.02,275.0,0.66,1.0,5.876,
1969-12-31 16:23:39,1551376800,0.0004,0.04,49.6,48.11,0.71,4.43,7.19,276.0,0.59,3.0,6.327,
1969-12-31 16:23:40,1551380400,0.0,0.0,51.08,51.08,0.65,5.26,8.76,276.0,0.61,3.0,6.005,
1969-12-31 16:23:41,1551384000,0.0,0.0,52.41,52.41,0.61,5.65,9.2,266.0,0.64,4.0,6.327,
1969-12-31 16:23:42,1551387600,0.0,0.0,53.95,53.95,0.57,6.01,9.29,256.0,0.24,5.0,6.519,
1969-12-31 16:23:43,1551391200,0.0,0.0,54.88,54.88,0.54,6.01,9.29,256.0,0.24,5.0,6.519,
1969-12-31 16:23:44,1551394800,0.0,0.0,55.78,55.78,0.53,5.62,9.34,234.0,0.03,2.0,6.231,
1969-12-31 16:23:45,1551398400,0.0,0.0,55.72,55.72,0.52,5.61,9.05,239.0,0.1,1.0,6.231,
1969-12-31 16:23:46,1551402000,0.0,0.0,54.57,54.57,0.57,4.68,6.64,237.0,0.16,0.0,6.519,
1969-12-31 16:23:47,1551405600,0.0,0.0,52.94,52.94,0.61,4.03,5.24,244.0,0.13,0.0,6.519,
1969-12-31 16:23:48,1551409200,0.0,0.0,51.71,51.71,0.66,3.89,5.42,259.0,0.13,0.0,6.415,
1969-12-31 16:23:49,1551412800,0.0,0.0,50.14,50.14,0.7,4.49,6.78,251.0,0.12,0.0,6.519,
1969-12-31 16:23:50,1551416400,0.0,0.0,48.79,47.31,0.74,4.24,6.26,252.0,0.23,0.0,6.519,
1969-12-31 16:23:51,1551420000,0.0,0.0,47.61,46.0,0.75,4.15,6.15,232.0,0.14,0.0,6.519,
1969-12-31 16:23:52,1551423600,0.0,0.0,46.88,45.2,0.76,4.09,5.43,224.0,0.3,0.0,6.519,
1969-12-31 16:23:53,1551427200,0.0,0.0,46.19,44.65,0.79,3.78,5.53,226.0,0.45,0.0,6.519,
1969-12-31 16:23:54,1551430800,0.0,0.0,45.95,44.64,0.79,3.47,4.74,214.0,0.8,0.0,6.519,
1969-12-31 16:23:55,1551434400,0.0,0.0,45.82,44.18,0.8,3.82,4.58,219.0,0.53,0.0,6.519,
1969-12-31 16:23:56,1551438000,0.0,0.0,45.6,44.39,0.82,3.32,4.68,247.0,0.41,0.0,6.519,
1969-12-31 16:23:57,1551441600,0.0,0.0,45.55,43.79,0.81,3.92,4.97,243.0,0.48,0.0,6.519,
1969-12-31 16:23:58,1551445200,0.0,0.0,45.49,43.7,0.81,3.96,5.44,250.0,0.46,0.0,6.519,
1969-12-31 16:23:59,1551448800,0.0,0.0,45.51,43.34,0.8,4.43,6.3,251.0,0.47,0.0,6.519,
1969-12-31 16:24:00,1551452400,0.0,0.0,45.4,43.44,0.8,4.15,6.04,246.0,0.44,0.0,6.519,
1969-12-31 16:24:01,1551456000,0.0,0.0,46.32,45.35,0.8,3.17,4.61,235.0,0.44,0.0,6.519,
1969-12-31 16:24:02,1551459600,0.0,0.0,48.15,48.15,0.76,2.91,4.48,285.0,0.01,2.0,5.605,
1969-12-31 16:24:03,1551463200,0.0,0.0,50.7,50.7,0.69,2.74,4.65,306.0,0.0,3.0,5.876,
1969-12-31 16:24:04,1551466800,0.0,0.0,51.56,51.56,0.66,3.35,5.14,309.0,0.12,4.0,5.465,
1969-12-31 16:24:05,1551474000,0.0,0.0,53.13,53.13,0.65,3.19,5.36,266.0,0.32,4.0,5.876,
1969-12-31 16:24:06,1551477600,0.0,0.0,54.08,54.08,0.62,2.54,4.36,169.0,0.19,4.0,6.231,
1969-12-31 16:24:07,1551481200,0.0,0.0,54.98,54.98,0.59,2.69,4.67,66.0,0.28,2.0,6.231,
1969-12-31 16:24:08,1551484800,0.0,0.0,54.86,54.86,0.62,3.98,6.07,114.0,0.49,1.0,6.519,
1969-12-31 16:24:09,1551488400,0.0,0.0,54.2,54.2,0.65,4.4,6.54,117.0,0.41,0.0,4.798,
