time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,uvIndex,pressure,cloudCover,visibility,ozone
2019-01-10 14:00:00,0.0,0.0,42.65,38.23,0.71,7.2,7.79,173.0,0.0,,,,
2019-01-10 15:00:00,0.0,0.0,43.86,41.42,0.67,4.44,5.27,101.0,0.0,,,,
2019-01-10 16:00:00,0.0,0.0,40.4,35.61,0.76,7.01,7.01,69.0,0.0,,,,
2019-01-10 17:00:00,0.0,0.0,38.0,34.94,0.79,4.07,4.07,110.0,0.0,,,,
2019-01-10 18:00:00,0.0,0.0,38.71,35.61,0.81,4.23,4.85,64.0,0.0,,,,
2019-01-10 19:00:00,0.0,0.0,38.19,34.45,0.82,4.87,5.77,36.0,0.0,,,,
2019-01-10 20:00:00,0.0,0.0,38.81,35.84,0.81,4.11,5.82,233.0,0.0,,,,
2019-01-10 21:00:00,0.0,0.0,37.1,33.24,0.73,4.8,7.23,104.0,0.0,,,,
2019-01-10 22:00:00,0.0,0.0,35.87,31.52,0.86,5.12,7.05,133.0,0.0,,,,
2019-01-10 23:00:00,0.0,0.0,36.26,31.91,0.85,5.21,5.21,86.0,0.0,,,,
2019-01-11 00:00:00,0.0,0.0,39.8,35.64,0.75,5.82,5.82,72.0,0.0,,,,
2019-01-11 01:00:00,0.0,0.0,46.43,42.61,0.62,7.57,7.57,80.0,0.0,,,,
2019-01-11 02:00:00,0.0,0.0,48.9,45.73,0.58,7.31,7.31,52.0,0.0,,,,
2019-01-11 03:00:00,0.0,0.0,56.17,56.17,0.43,4.75,6.14,100.0,0.0,,,,
2019-01-11 04:00:00,0.0,0.0,56.12,56.12,0.36,4.04,8.15,37.0,0.0,,,,
2019-01-11 05:00:00,0.0,0.0,56.69,56.69,0.33,7.16,9.49,359.0,0.0,,,,
2019-01-11 06:00:00,0.0,0.0,56.84,56.84,0.33,4.97,9.49,13.0,0.0,,,,
2019-01-11 07:00:00,0.0,0.0,54.8,54.8,0.35,6.57,9.69,11.0,0.0,,,,
2019-01-11 08:00:00,0.0,0.0,53.73,53.73,0.37,7.11,10.57,27.0,0.0,,,,
2019-01-11 09:00:00,0.0,0.0,53.01,53.01,0.4,8.47,11.8,17.0,0.0,,,,
2019-01-11 10:00:00,0.0,0.0,50.17,50.17,0.43,7.73,8.25,14.0,0.0,,,,
2019-01-11 11:00:00,0.0,0.0,48.84,46.09,0.47,6.38,8.91,334.0,0.0,,,,
2019-01-11 12:00:00,0.0,0.0,48.11,44.77,0.48,7.32,15.3,12.0,0.0,,,,
2019-01-11 13:00:00,0.0,0.0,45.63,42.24,0.51,6.41,9.53,22.0,0.0,,,,
2019-01-11 14:00:00,0.0,0.0,46.85,43.07,0.47,7.69,10.14,2.0,0.0,,,,
2019-01-11 15:00:00,0.0,0.0,46.91,43.24,0.47,7.49,9.94,0.0,0.0,,,,
2019-01-11 16:00:00,0.0,0.0,46.18,43.2,0.47,5.85,9.56,5.0,0.0,,,,
2019-01-11 17:00:00,0.0,0.0,44.67,41.96,0.53,5.0,6.64,29.0,0.0,,,,
2019-01-11 18:00:00,0.0,0.0,45.75,42.4,0.53,6.35,8.67,74.0,0.0,,,,
2019-01-11 19:00:00,0.0,0.0,44.24,39.39,0.51,8.8,11.88,0.0,0.0,,,,
2019-01-11 20:00:00,0.0,0.0,38.97,32.61,0.55,9.44,10.9,21.0,0.0,,,,
2019-01-11 21:00:00,0.0,0.0,43.26,37.92,0.46,9.44,10.59,9.0,0.0,,,,
2019-01-11 22:00:00,0.0,0.0,43.99,39.18,0.48,8.59,9.62,14.0,0.0,,,,
2019-01-11 23:00:00,0.0,0.0,41.41,36.79,0.55,7.09,9.86,357.0,0.0,,,,
2019-01-12 00:00:00,0.0,0.0,44.15,40.36,0.48,6.6,9.99,14.0,0.0,,,,
2019-01-12 01:00:00,0.0,0.0,47.27,43.72,0.45,7.38,9.79,7.0,0.0,,,,
2019-01-12 02:00:00,0.0,0.0,49.22,45.18,0.4,9.69,11.91,25.0,0.0,,,,
2019-01-12 03:00:00,0.0,0.0,50.5,50.5,0.38,10.18,13.0,46.0,0.0,,,,
2019-01-12 04:00:00,0.0,0.0,50.87,50.87,0.38,10.98,13.18,21.0,0.0,,,,
2019-01-12 05:00:00,0.0,0.0,50.84,50.84,0.37,10.31,14.93,23.0,0.0,,,,
2019-01-12 06:00:00,0.0,0.0,49.18,45.15,0.41,9.64,14.59,23.0,0.0,,,,
2019-01-12 07:00:00,0.0,0.0,49.91,47.27,0.39,6.59,11.27,22.0,0.0,,,,
2019-01-12 08:00:00,0.0,0.0,48.62,45.88,0.4,6.28,10.29,29.0,0.0,,,,
2019-01-12 09:00:00,0.0,0.0,48.08,44.89,0.44,6.97,9.1,10.0,0.0,,,,
2019-01-12 10:00:00,0.0,0.0,48.95,47.67,0.44,3.98,6.63,18.0,0.0,,,,
2019-01-12 11:00:00,0.0,0.0,48.6,45.09,0.45,7.93,7.93,10.0,0.0,,,,
2019-01-12 12:00:00,0.0,0.0,48.38,46.07,0.49,5.4,9.97,299.0,0.0,,,,
2019-01-12 13:00:00,0.0,0.0,47.11,45.63,0.56,3.87,6.77,162.0,0.0,,,,
2019-01-12 14:00:00,0.0,0.0,46.87,46.87,0.53,2.42,7.05,225.0,0.0,,,,
2019-01-12 15:00:00,0.0,0.0,45.72,43.67,0.64,4.32,7.6,207.0,0.0,,,,
2019-01-12 16:00:00,0.0,0.0,43.7,43.7,0.57,2.77,6.54,308.0,0.0,,,,
2019-01-12 17:00:00,0.0,0.0,41.48,36.85,0.57,7.12,8.51,9.0,0.0,,,,
2019-01-12 18:00:00,0.0,0.0,43.0,38.89,0.52,6.75,8.13,12.0,0.0,,,,
2019-01-12 19:00:00,0.0,0.0,41.86,37.68,0.52,6.49,7.71,2.0,0.0,,,,
2019-01-12 20:00:00,0.0,0.0,41.04,36.85,0.49,6.23,7.76,23.0,0.0,,,,
2019-01-12 21:00:00,0.0,0.0,37.88,32.67,0.6,6.87,7.24,352.0,0.0,,,,
2019-01-12 22:00:00,0.0,0.0,39.7,34.3,0.53,7.85,10.41,15.0,0.0,,,,
2019-01-12 23:00:00,0.0,0.0,35.5,30.11,0.61,6.4,9.07,0.0,0.0,,,,
2019-01-13 00:00:00,0.0,0.0,42.5,39.89,0.47,4.38,6.17,14.0,0.0,,,,
2019-01-13 01:00:00,0.0,0.0,45.49,41.2,0.41,8.16,9.38,6.0,0.0,,,,
2019-01-13 02:00:00,0.0,0.0,48.5,45.0,0.36,7.87,11.1,13.0,0.0,,,,
2019-01-13 03:00:00,0.0,0.0,50.3,50.3,0.31,10.11,12.05,14.0,0.0,,,,
2019-01-13 04:00:00,0.0,0.0,51.14,51.14,0.32,10.03,11.62,13.0,0.0,,,,
2019-01-13 05:00:00,0.0,0.0,50.75,50.75,0.32,10.83,15.27,16.0,0.0,,,,
2019-01-13 06:00:00,0.0,0.0,52.92,52.92,0.3,9.76,13.04,18.0,0.0,,,,
2019-01-13 07:00:00,0.0,0.0,53.73,53.73,0.3,11.12,15.5,14.0,0.0,,,,
2019-01-13 08:00:00,0.0,0.0,51.84,51.84,0.31,8.97,13.2,11.0,0.0,,,,
2019-01-13 09:00:00,0.0,0.0,48.96,45.35,0.36,8.39,12.81,18.0,0.0,,,,
2019-01-13 10:00:00,0.0,0.0,46.41,42.72,0.4,7.3,10.68,62.0,0.0,,,,
2019-01-13 11:00:00,0.0,0.0,42.94,38.84,0.46,6.72,9.71,14.0,0.0,,,,
2019-01-13 12:00:00,0.0,0.0,44.41,39.38,0.42,9.33,11.64,358.0,0.0,,,,
2019-01-13 13:00:00,0.0,0.0,46.67,43.36,0.41,6.63,9.61,23.0,0.0,,,,
2019-01-13 14:00:00,0.0,0.0,44.03,39.99,0.45,7.0,9.39,13.0,0.0,,,,
2019-01-13 15:00:00,0.0,0.0,45.68,40.87,0.42,9.49,9.49,1.0,0.0,,,,
2019-01-13 16:00:00,0.0,0.0,46.1,41.34,0.46,9.65,12.22,4.0,0.0,,,,
2019-01-13 17:00:00,0.0,0.0,44.37,39.38,0.44,9.21,13.29,22.0,0.0,,,,
2019-01-13 18:00:00,0.0,0.0,44.58,39.27,0.45,10.13,13.82,13.0,0.0,,,,
2019-01-13 19:00:00,0.0,0.0,43.38,38.67,0.48,8.09,11.53,8.0,0.0,,,,
2019-01-13 20:00:00,0.0,0.0,42.56,37.56,0.48,8.32,12.38,17.0,0.0,,,,
2019-01-13 21:00:00,0.0,0.0,42.6,37.13,0.49,9.38,11.89,14.0,0.0,,,,
2019-01-13 22:00:00,0.0,0.0,41.35,35.57,0.54,9.42,11.53,19.0,0.0,,,,
2019-01-13 23:00:00,0.0,0.0,42.44,37.36,0.51,8.43,14.11,18.0,0.0,,,,
2019-01-14 00:00:00,0.0,0.0,43.61,38.62,0.5,8.79,12.36,11.0,0.0,,,,
2019-01-14 01:00:00,0.0,0.0,45.66,40.81,0.48,9.6,11.99,21.0,0.0,,,,
2019-01-14 02:00:00,0.0,0.0,47.61,42.75,0.45,10.94,13.46,24.0,0.0,,,,
2019-01-14 03:00:00,0.0,0.0,47.24,42.06,0.46,11.66,16.29,18.0,0.0,,,,
2019-01-14 04:00:00,0.0,0.0,49.16,44.17,0.43,12.69,17.2,16.0,0.0,,,,
2019-01-14 05:00:00,0.0,0.0,47.98,43.28,0.45,10.74,16.86,29.0,0.0,,,,
2019-01-14 06:00:00,0.0,0.0,47.59,43.05,0.47,9.99,14.91,18.0,0.0,,,,
2019-01-14 07:00:00,0.0,0.0,50.21,50.21,0.47,10.22,14.27,27.0,0.0,,,,
2019-01-14 08:00:00,0.0,0.0,47.36,42.24,0.54,11.54,18.91,40.0,0.0,,,,
2019-01-14 09:00:00,0.0069,0.69,47.31,43.4,0.64,8.22,14.94,28.0,0.0,,,,
2019-01-14 10:00:00,0.0412,0.69,43.44,38.99,0.84,7.55,12.5,2.0,0.0,,,,
2019-01-14 11:00:00,0.0172,0.69,42.49,37.6,0.91,8.06,11.24,354.0,0.0,,,,
2019-01-14 12:00:00,0.0343,0.69,45.98,42.74,0.8,6.24,11.76,15.0,0.0,,,,
2019-01-14 13:00:00,0.0533,0.66,42.58,37.91,0.89,7.64,13.72,40.0,0.0,,,,
2019-01-14 14:00:00,0.058,0.66,45.18,40.43,0.84,9.06,13.65,24.0,0.0,,,,
2019-01-14 15:00:00,0.0384,0.66,42.12,36.91,0.94,8.54,9.26,341.0,0.0,,,,
2019-01-14 16:00:00,0.0196,0.66,43.91,41.79,0.84,4.06,14.35,95.0,0.0,,,,
2019-01-14 17:00:00,0.0131,0.66,44.83,41.29,0.91,6.38,9.74,2.0,0.0,,,,
2019-01-14 18:00:00,0.01,0.66,42.66,40.35,0.96,4.05,7.45,2.0,0.0,,,,
2019-01-14 19:00:00,0.0035,0.34,45.32,42.68,0.87,5.07,7.66,3.0,0.0,,,,
2019-01-14 20:00:00,0.0191,0.66,42.75,40.01,1.0,4.58,7.5,349.0,0.0,,,,
2019-01-14 21:00:00,0.0097,0.66,42.91,40.67,0.96,4.01,7.3,348.0,0.0,,,,
2019-01-14 22:00:00,0.0,0.0,43.5,43.5,0.94,1.71,3.21,78.0,0.0,,,,
2019-01-14 23:00:00,0.0,0.0,42.56,40.84,1.0,3.4,5.03,355.0,0.0,,,,
2019-01-15 00:00:00,0.0035,0.34,42.55,41.12,0.99,3.12,6.75,350.0,0.0,,,,
2019-01-15 01:00:00,0.0,0.0,45.57,45.57,0.95,2.91,5.99,150.0,0.0,,,,
2019-01-15 02:00:00,0.0035,0.34,44.41,44.41,1.0,2.82,4.11,72.0,0.0,,,,
2019-01-15 03:00:00,0.0334,1.0,45.83,45.83,0.91,2.52,5.45,157.0,0.0,,,,
2019-01-15 04:00:00,0.0459,1.0,45.83,44.92,0.94,3.04,4.83,312.0,0.0,,,,
2019-01-15 05:00:00,0.0499,1.0,44.9,43.2,1.0,3.74,4.77,329.0,0.0,,,,
2019-01-15 06:00:00,0.0496,1.0,45.11,42.05,0.93,5.65,5.65,354.0,0.0,,,,
2019-01-15 07:00:00,0.0231,1.0,47.61,44.84,0.92,5.96,5.96,195.0,0.0,,,,
2019-01-15 08:00:00,0.0066,0.66,47.72,45.6,0.9,4.9,4.9,188.0,0.0,,,,
2019-01-15 09:00:00,0.0035,0.34,47.53,45.54,0.87,4.66,4.66,204.0,0.0,,,,
2019-01-15 10:00:00,0.0032,0.31,45.58,44.58,0.97,3.1,3.1,194.0,0.0,,,,
2019-01-15 11:00:00,0.02,0.66,44.55,44.55,0.94,2.7,3.35,198.0,0.0,,,,
2019-01-15 12:00:00,0.0369,0.66,45.68,43.47,0.88,4.53,9.2,183.0,0.0,,,,
2019-01-15 13:00:00,0.026,1.0,44.81,44.81,0.99,2.72,3.53,247.0,0.0,,,,
2019-01-15 14:00:00,0.0032,0.31,45.63,41.42,0.91,8.05,10.83,206.0,0.0,,,,
2019-01-15 15:00:00,0.0,0.0,46.05,42.94,0.88,6.05,6.05,203.0,0.0,,,,
2019-01-15 16:00:00,0.0032,0.31,46.41,43.6,0.86,5.65,8.59,215.0,0.0,,,,
2019-01-15 17:00:00,0.0094,0.31,45.75,43.12,0.92,5.15,10.77,226.0,0.0,,,,
2019-01-15 18:00:00,0.0,0.0,45.84,42.63,0.84,6.14,7.65,219.0,0.0,,,,
2019-01-15 19:00:00,0.0,0.0,47.26,45.46,0.84,4.34,6.72,200.0,0.0,,,,
2019-01-15 20:00:00,0.0,0.0,45.93,42.4,0.89,6.77,6.77,185.0,0.0,,,,
2019-01-15 21:00:00,0.0,0.0,46.95,44.85,0.79,4.67,6.5,195.0,0.0,,,,
2019-01-15 22:00:00,0.0,0.0,46.38,45.1,0.86,3.5,8.3,200.0,0.0,,,,
2019-01-15 23:00:00,0.0,0.0,44.25,41.71,0.93,4.66,8.4,213.0,0.0,,,,
2019-01-16 00:00:00,0.0,0.0,49.05,46.34,0.72,6.37,11.62,204.0,0.0,,,,
2019-01-16 01:00:00,0.0,0.0,48.99,46.71,0.79,5.53,8.76,214.0,0.0,,,,
2019-01-16 02:00:00,0.0,0.0,52.1,52.1,0.7,6.17,12.46,218.0,0.0,,,,
2019-01-16 03:00:00,0.0,0.0,54.38,54.38,0.65,2.9,6.13,186.0,0.0,,,,
2019-01-16 04:00:00,0.0,0.0,58.81,58.81,0.58,6.18,8.38,196.0,0.0,,,,
2019-01-16 05:00:00,0.0,0.0,56.45,56.45,0.62,2.18,5.52,169.0,0.0,,,,
2019-01-16 06:00:00,0.0,0.0,58.43,58.43,0.57,5.51,9.86,165.0,0.0,,,,
2019-01-16 07:00:00,0.0,0.0,58.99,58.99,0.58,4.45,6.4,197.0,0.0,,,,
2019-01-16 08:00:00,0.0,0.0,57.89,57.89,0.63,4.54,5.81,169.0,0.0,,,,
2019-01-16 09:00:00,0.0,0.0,57.36,57.36,0.62,5.54,11.58,170.0,0.0,,,,
2019-01-16 10:00:00,0.0,0.0,54.58,54.58,0.7,4.59,4.59,157.0,0.0,,,,
2019-01-16 11:00:00,0.0,0.0,53.19,53.19,0.68,3.39,6.97,142.0,0.0,,,,
2019-01-16 12:00:00,0.0,0.0,50.57,50.57,0.8,4.15,5.14,185.0,0.0,,,,
2019-01-16 13:00:00,0.0,0.0,52.17,52.17,0.77,7.96,10.46,216.0,0.0,,,,
2019-01-16 14:00:00,0.0,0.0,49.19,46.67,0.84,6.08,6.79,176.0,0.0,,,,
2019-01-16 15:00:00,0.0069,0.34,48.86,45.88,0.86,6.87,6.87,186.0,0.0,,,,
2019-01-16 16:00:00,0.0138,0.34,50.2,50.2,0.77,4.33,11.25,206.0,0.0,,,,
2019-01-16 17:00:00,0.0,0.0,49.67,47.1,0.76,6.35,7.89,184.0,0.0,,,,
2019-01-16 18:00:00,0.0,0.0,51.53,51.53,0.78,4.89,7.9,198.0,0.0,,,,
2019-01-16 19:00:00,0.0,0.0,52.74,52.74,0.78,6.37,12.05,196.0,0.0,,,,
2019-01-16 20:00:00,0.0,0.0,50.72,50.72,0.8,6.03,8.92,194.0,0.0,,,,
2019-01-16 21:00:00,0.0,0.0,53.65,53.65,0.74,6.27,13.7,188.0,0.0,,,,
2019-01-16 22:00:00,0.0,0.0,52.31,52.31,0.79,5.21,9.61,188.0,0.0,,,,
2019-01-16 23:00:00,0.0,0.0,51.73,51.73,0.78,6.76,11.05,196.0,0.0,,,,
2019-01-17 00:00:00,0.0138,0.34,51.27,51.27,0.78,8.06,13.69,162.0,0.0,,,,
2019-01-17 01:00:00,0.0275,0.34,51.77,51.77,0.84,9.32,13.4,197.0,0.0,,,,
2019-01-17 02:00:00,0.0912,0.66,52.4,52.4,0.85,7.11,17.11,197.0,0.0,,,,
2019-01-17 03:00:00,0.0285,0.66,51.21,51.21,0.88,6.2,9.76,206.0,0.0,,,,
2019-01-17 04:00:00,0.0517,0.69,55.61,55.61,0.79,15.17,22.49,197.0,0.0,,,,
2019-01-17 05:00:00,0.02,1.0,55.56,55.56,0.73,11.47,15.85,196.0,0.0,,,,
2019-01-17 06:00:00,0.0103,0.34,56.33,56.33,0.76,12.91,16.37,206.0,0.0,,,,
2019-01-17 07:00:00,0.0366,0.66,57.92,57.92,0.74,10.22,20.23,216.0,0.0,,,,
2019-01-17 08:00:00,0.0573,1.0,54.53,54.53,0.84,8.04,15.66,209.0,0.0,,,,
2019-01-17 09:00:00,0.0035,0.34,55.61,55.61,0.76,11.33,15.05,219.0,0.0,,,,
2019-01-17 10:00:00,0.0137,0.34,56.94,56.94,0.68,13.43,17.44,203.0,0.0,,,,
2019-01-17 11:00:00,0.0171,0.34,53.87,53.87,0.68,9.59,18.22,213.0,0.0,,,,
2019-01-17 12:00:00,0.0,0.0,54.75,54.75,0.65,13.78,26.6,225.0,0.0,,,,
2019-01-17 13:00:00,0.0035,0.34,55.6,55.6,0.56,9.41,23.87,212.0,0.0,,,,
2019-01-17 14:00:00,0.0,0.0,53.94,53.94,0.58,10.11,17.62,203.0,0.0,,,,
2019-01-17 15:00:00,0.0,0.0,52.61,52.61,0.64,10.86,18.62,196.0,0.0,,,,
2019-01-17 16:00:00,0.0,0.0,51.35,51.35,0.63,9.77,22.38,199.0,0.0,,,,
2019-01-17 17:00:00,0.0,0.0,50.64,50.64,0.67,5.15,12.32,203.0,0.0,,,,
2019-01-17 18:00:00,0.0,0.0,49.61,47.24,0.68,5.93,16.48,196.0,0.0,,,,
2019-01-17 19:00:00,0.0,0.0,49.22,47.24,0.66,5.1,9.87,205.0,0.0,,,,
2019-01-17 20:00:00,0.0,0.0,47.22,45.7,0.72,3.95,8.61,221.0,0.0,,,,
2019-01-17 21:00:00,0.0,0.0,46.59,46.59,0.72,2.97,7.48,249.0,0.0,,,,
2019-01-17 22:00:00,0.0,0.0,45.34,41.98,0.74,6.24,6.24,212.0,0.0,,,,
2019-01-17 23:00:00,0.0,0.0,43.97,40.01,0.73,6.82,9.62,213.0,0.0,,,,
2019-01-18 00:00:00,0.0,0.0,46.33,44.81,0.71,3.78,3.78,210.0,0.0,,,,
2019-01-18 01:00:00,0.0,0.0,53.04,53.04,0.62,2.53,5.22,220.0,0.0,,,,
2019-01-18 02:00:00,0.0,0.0,55.6,55.6,0.55,5.5,8.72,209.0,0.0,,,,
2019-01-18 03:00:00,0.0,0.0,58.16,58.16,0.46,5.88,7.83,345.0,0.0,,,,
2019-01-18 04:00:00,0.0,0.0,59.23,59.23,0.48,3.52,9.83,20.0,0.0,,,,
2019-01-18 05:00:00,0.0,0.0,55.95,55.95,0.51,4.42,7.47,28.0,0.0,,,,
2019-01-18 06:00:00,0.0,0.0,56.57,56.57,0.48,6.34,6.9,7.0,0.0,,,,
2019-01-18 07:00:00,0.0,0.0,59.68,59.68,0.43,4.38,24.49,5.0,0.0,,,,
2019-01-18 08:00:00,0.0,0.0,56.4,56.4,0.44,3.76,7.69,6.0,0.0,,,,
2019-01-18 09:00:00,0.0,0.0,54.98,54.98,0.49,4.68,6.58,21.0,0.0,,,,
2019-01-18 10:00:00,0.0,0.0,52.97,52.97,0.55,5.66,7.62,4.0,0.0,,,,
2019-01-18 11:00:00,0.0,0.0,50.79,50.79,0.55,4.94,8.34,0.0,0.0,,,,
2019-01-18 12:00:00,0.0,0.0,48.61,46.78,0.63,4.7,4.7,339.0,0.0,,,,
2019-01-18 13:00:00,0.0,0.0,46.7,45.46,0.67,3.52,6.63,342.0,0.0,,,,
2019-01-18 14:00:00,0.0,0.0,47.19,45.62,0.53,4.0,4.0,192.0,0.0,,,,
2019-01-18 15:00:00,0.0,0.0,45.1,42.16,0.65,5.45,6.76,120.0,0.0,,,,
2019-01-18 16:00:00,0.0,0.0,42.34,42.34,0.78,2.5,2.64,48.0,0.0,,,,
2019-01-18 17:00:00,0.0,0.0,42.4,42.4,0.8,2.58,6.33,275.0,0.0,,,,
2019-01-18 18:00:00,0.0,0.0,40.18,38.52,0.72,3.05,3.9,312.0,0.0,,,,
2019-01-18 19:00:00,0.0,0.0,42.72,39.95,0.78,4.62,4.62,219.0,0.0,,,,
2019-01-18 20:00:00,0.0,0.0,40.57,40.57,0.83,2.62,3.45,156.0,0.0,,,,
2019-01-18 21:00:00,0.0,0.0,42.0,42.0,0.63,2.4,3.24,350.0,0.0,,,,
2019-01-18 22:00:00,0.0,0.0,40.47,37.59,0.77,4.29,4.29,95.0,0.0,,,,
2019-01-18 23:00:00,0.0,0.0,39.85,39.85,0.83,2.53,3.37,213.0,0.0,,,,
2019-01-19 00:00:00,0.0,0.0,42.49,42.49,0.66,2.37,2.53,105.0,0.0,,,,
2019-01-19 01:00:00,0.0,0.0,47.51,45.78,0.6,4.28,5.54,81.0,0.0,,,,
2019-01-19 02:00:00,0.0,0.0,52.14,52.14,0.53,4.36,4.36,13.0,0.0,,,,
2019-01-19 03:00:00,0.0,0.0,56.52,56.52,0.41,2.33,2.83,351.0,0.0,,,,
2019-01-19 04:00:00,0.0,0.0,57.73,57.73,0.33,5.52,8.46,337.0,0.0,,,,
2019-01-19 05:00:00,0.0,0.0,59.41,59.41,0.31,4.55,9.38,7.0,0.0,,,,
2019-01-19 06:00:00,0.0,0.0,62.39,62.39,0.32,2.55,5.05,344.0,0.0,,,,
2019-01-19 07:00:00,0.0,0.0,62.96,62.96,0.33,2.62,4.49,356.0,0.0,,,,
2019-01-19 08:00:00,0.0,0.0,61.71,61.71,0.34,3.68,3.68,332.0,0.0,,,,
2019-01-19 09:00:00,0.0,0.0,56.42,56.42,0.47,2.99,5.73,342.0,0.0,,,,
2019-01-19 10:00:00,0.0,0.0,53.21,53.21,0.55,1.76,2.03,92.0,0.0,,,,
2019-01-19 11:00:00,0.0,0.0,50.64,50.64,0.54,3.76,4.92,68.0,0.0,,,,
2019-01-19 12:00:00,0.0,0.0,49.18,47.35,0.65,4.84,5.78,129.0,0.0,,,,
2019-01-19 13:00:00,0.0,0.0,47.1,45.69,0.69,3.78,3.78,53.0,0.0,,,,
2019-01-19 14:00:00,0.0,0.0,46.66,43.85,0.68,5.71,6.37,122.0,0.0,,,,
2019-01-19 15:00:00,0.0,0.0,44.55,43.5,0.78,3.01,3.09,138.0,0.0,,,,
2019-01-19 16:00:00,0.0,0.0,44.02,41.31,0.76,4.84,4.84,100.0,0.0,,,,
2019-01-19 17:00:00,0.0,0.0,41.4,41.4,0.81,2.5,2.61,157.0,0.0,,,,
2019-01-19 18:00:00,0.0,0.0,39.58,39.58,0.83,2.74,2.74,164.0,0.0,,,,
2019-01-19 19:00:00,0.0,0.0,40.78,38.88,0.85,3.34,3.34,121.0,0.0,,,,
2019-01-19 20:00:00,0.0,0.0,38.16,38.16,0.9,2.71,2.71,154.0,0.0,,,,
2019-01-19 21:00:00,0.0,0.0,38.02,34.35,0.86,4.75,4.75,173.0,0.0,,,,
2019-01-19 22:00:00,0.0,0.0,35.72,33.49,0.96,3.03,3.05,235.0,0.0,,,,
2019-01-19 23:00:00,0.0,0.0,37.83,33.26,0.9,5.88,5.88,190.0,0.0,,,,
2019-01-20 00:00:00,0.0,0.0,40.05,36.72,0.85,4.76,8.53,192.0,0.0,,,,
2019-01-20 01:00:00,0.0,0.0,46.58,45.64,0.72,3.17,3.89,201.0,0.0,,,,
2019-01-20 02:00:00,0.0,0.0,51.19,51.19,0.58,4.36,5.24,211.0,0.0,,,,
2019-01-20 03:00:00,0.0,0.0,54.89,54.89,0.55,4.51,6.15,202.0,0.0,,,,
2019-01-20 04:00:00,0.0,0.0,57.68,57.68,0.4,3.86,15.48,211.0,0.0,,,,
2019-01-20 05:00:00,0.0,0.0,60.68,60.68,0.4,4.48,7.74,195.0,0.0,,,,
2019-01-20 06:00:00,0.0,0.0,63.58,63.58,0.38,7.67,19.18,174.0,0.0,,,,
2019-01-20 07:00:00,0.0,0.0,61.82,61.82,0.4,5.59,7.71,221.0,0.0,,,,
2019-01-20 08:00:00,0.0,0.0,61.31,61.31,0.39,5.05,15.13,220.0,0.0,,,,
2019-01-20 09:00:00,0.0,0.0,61.8,61.8,0.37,8.7,10.11,234.0,0.0,,,,
2019-01-20 10:00:00,0.0,0.0,60.3,60.3,0.34,6.86,12.13,224.0,0.0,,,,
2019-01-20 11:00:00,0.0,0.0,59.61,59.61,0.39,7.03,15.04,187.0,0.0,,,,
2019-01-20 12:00:00,0.0,0.0,57.04,57.04,0.41,9.82,12.67,215.0,0.0,,,,
2019-01-20 13:00:00,0.0,0.0,58.4,58.4,0.41,9.43,11.1,223.0,0.0,,,,
2019-01-20 14:00:00,0.0,0.0,57.74,57.74,0.42,10.78,20.05,219.0,0.0,,,,
2019-01-20 15:00:00,0.0,0.0,57.03,57.03,0.45,13.87,14.59,200.0,0.0,,,,
2019-01-20 16:00:00,0.0,0.0,56.98,56.98,0.48,15.43,18.75,190.0,0.0,,,,
2019-01-20 17:00:00,0.0,0.0,54.51,54.51,0.49,15.71,20.91,173.0,0.0,,,,
2019-01-20 18:00:00,0.0,0.0,52.82,52.82,0.52,13.64,15.4,211.0,0.0,,,,
2019-01-20 19:00:00,0.0,0.0,52.48,52.48,0.54,15.61,29.19,221.0,0.0,,,,
2019-01-20 20:00:00,0.0,0.0,51.0,51.0,0.5,13.77,28.38,236.0,0.0,,,,
2019-01-20 21:00:00,0.0,0.0,49.21,44.54,0.43,11.63,34.58,255.0,0.0,,,,
2019-01-20 22:00:00,0.0,0.0,46.32,39.65,0.34,16.08,25.65,241.0,0.0,,,,
2019-01-20 23:00:00,0.0,0.0,43.12,38.44,0.38,7.88,18.14,261.0,0.0,,,,
2019-01-21 00:00:00,0.0,0.0,42.67,38.43,0.41,6.86,14.1,270.0,0.0,,,,
2019-01-21 01:00:00,0.0,0.0,46.85,42.06,0.36,10.19,18.91,255.0,0.0,,,,
2019-01-21 02:00:00,0.0,0.0,48.77,43.67,0.33,12.72,15.75,247.0,0.0,,,,
2019-01-21 03:00:00,0.0,0.0,48.61,43.4,0.36,12.95,16.68,252.0,0.0,,,,
2019-01-21 04:00:00,0.0,0.0,51.3,51.3,0.29,7.82,20.44,265.0,0.0,,,,
2019-01-21 05:00:00,0.0,0.0,50.14,50.14,0.31,9.0,15.57,292.0,0.0,,,,
2019-01-21 06:00:00,0.0,0.0,50.48,50.48,0.32,12.17,17.17,283.0,0.0,,,,
2019-01-21 07:00:00,0.0,0.0,49.92,45.12,0.38,12.69,15.87,305.0,0.0,,,,
2019-01-21 08:00:00,0.0,0.0,50.93,50.93,0.34,13.42,21.35,290.0,0.0,,,,
2019-01-21 09:00:00,0.0,0.0,49.91,45.31,0.37,11.98,13.77,314.0,0.0,,,,
2019-01-21 10:00:00,0.0,0.0,50.48,50.48,0.37,13.93,19.99,300.0,0.0,,,,
2019-01-21 11:00:00,0.0,0.0,46.26,41.36,0.44,10.12,12.7,302.0,0.0,,,,
