,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipAccumulation,ozone
1969-12-31 16:07:04,1547769600,0.0056,0.42,48.81,44.65,0.86,9.72,14.71,263.0,0.64,0.0,6.626,,
1969-12-31 16:07:05,1547773200,0.0116,0.45,47.83,43.38,0.87,9.9,14.68,268.0,0.95,0.0,7.742,,
1969-12-31 16:07:06,1547776800,0.0245,0.46,47.53,43.35,0.87,9.01,12.95,281.0,0.9,0.0,7.742,,
1969-12-31 16:07:07,1547780400,0.0365,0.51,46.83,43.2,0.86,7.35,12.09,276.0,0.69,0.0,5.669,,
1969-12-31 16:07:08,1547784000,0.0134,0.4,46.45,42.34,0.86,8.23,11.81,256.0,0.69,0.0,8.282,,
1969-12-31 16:07:09,1547787600,0.0003,0.03,46.08,41.34,0.86,9.59,14.27,260.0,0.24,0.0,9.997,,
1969-12-31 16:07:10,1547791200,0.0,0.0,46.25,40.93,0.83,11.3,17.27,267.0,0.33,0.0,9.997,,
1969-12-31 16:07:11,1547794800,0.0006,0.06,46.11,40.52,0.86,12.03,20.45,271.0,0.59,0.0,9.997,,
1969-12-31 16:07:12,1547798400,0.0004,0.04,46.28,40.37,0.86,13.23,21.64,274.0,0.65,0.0,9.031,,
1969-12-31 16:07:13,1547802000,0.0023,0.22,46.14,40.55,0.86,12.04,21.14,276.0,0.71,0.0,9.997,,
1969-12-31 16:07:14,1547805600,0.0,0.0,46.02,40.38,0.85,12.13,20.0,288.0,0.69,0.0,8.708,,
1969-12-31 16:07:15,1547809200,0.0,0.0,45.94,40.04,0.85,12.87,20.32,287.0,0.69,0.0,8.205,,
1969-12-31 16:07:16,1547812800,0.0028,0.26,45.64,39.88,0.84,12.2,20.08,290.0,0.69,0.0,8.168,,
1969-12-31 16:07:17,1547816400,0.0,0.0,45.32,39.42,0.84,12.34,19.2,285.0,0.73,0.0,9.997,,
1969-12-31 16:07:18,1547820000,0.0008,0.05,45.32,39.56,0.83,11.89,18.5,286.0,0.68,0.0,9.997,,
1969-12-31 16:07:19,1547823600,0.0014,0.12,44.87,39.8,0.83,9.67,17.42,291.0,0.5,0.0,8.386,,
1969-12-31 16:07:20,1547827200,0.0014,0.13,45.39,40.68,0.83,9.1,14.98,295.0,0.42,0.0,5.714,,
1969-12-31 16:07:21,1547830800,0.0,0.0,46.22,42.16,0.81,7.99,15.16,295.0,0.55,1.0,8.657,,
1969-12-31 16:07:22,1547834400,0.0,0.0,47.17,42.63,0.77,9.72,14.64,280.0,0.46,2.0,9.636,,
1969-12-31 16:07:23,1547838000,0.0,0.0,48.71,44.49,0.74,9.87,14.87,285.0,0.4,3.0,9.997,,
1969-12-31 16:07:24,1547841600,0.0,0.0,51.22,51.22,0.68,8.23,15.47,289.0,0.06,3.0,9.997,,
1969-12-31 16:07:25,1547845200,0.002,0.2,52.95,52.95,0.62,7.88,14.28,279.0,0.0,3.0,9.674,,
1969-12-31 16:07:26,1547848800,0.0,0.0,54.13,54.13,0.62,7.63,12.8,297.0,0.0,2.0,9.997,,
1969-12-31 16:07:27,1547852400,0.0,0.0,54.48,54.48,0.61,7.69,12.12,300.0,0.0,1.0,9.997,,
1969-12-31 16:07:28,1547856000,0.0,0.0,53.01,53.01,0.65,6.84,12.1,291.0,0.0,0.0,9.997,,
1969-12-31 16:07:29,1547859600,0.0,0.0,50.4,50.4,0.69,7.31,12.37,304.0,0.36,0.0,9.997,,
1969-12-31 16:07:30,1547863200,0.0,0.0,47.93,45.33,0.72,5.77,9.48,302.0,0.39,0.0,9.997,,
1969-12-31 16:07:31,1547866800,0.0,0.0,46.89,44.26,0.73,5.49,9.44,300.0,0.41,0.0,9.997,,
1969-12-31 16:07:32,1547870400,0.0,0.0,45.65,42.93,0.75,5.26,8.84,296.0,0.28,0.0,9.997,,
1969-12-31 16:07:33,1547874000,0.0,0.0,44.32,41.65,0.78,4.85,7.02,304.0,0.24,0.0,9.997,,
1969-12-31 16:07:34,1547877600,0.0,0.0,44.41,41.62,0.78,5.05,6.62,314.0,0.0,0.0,9.997,,
1969-12-31 16:07:35,1547881200,0.0,0.0,43.95,41.25,0.79,4.82,7.99,347.0,0.28,0.0,9.031,,
1969-12-31 16:07:36,1547884800,0.0,0.0,42.98,39.93,0.82,5.06,7.93,22.0,0.36,0.0,6.854,,
1969-12-31 16:07:37,1547888400,0.0,0.0,42.39,39.15,0.81,5.18,7.97,355.0,0.36,0.0,6.854,,
1969-12-31 16:07:38,1547892000,0.0,0.0,42.29,38.75,0.81,5.6,8.81,356.0,0.05,0.0,9.997,,
1969-12-31 16:07:39,1547895600,0.0,0.0,41.76,38.22,0.81,5.45,8.17,3.0,0.36,0.0,6.854,,
1969-12-31 16:07:40,1547899200,0.0,0.0,41.33,37.38,0.81,5.94,9.29,33.0,0.1,0.0,9.997,,
1969-12-31 16:07:41,1547902800,0.0,0.0,41.49,37.82,0.79,5.58,8.9,24.0,0.04,0.0,9.997,,
1969-12-31 16:07:42,1547906400,0.0,0.0,41.3,37.63,0.77,5.51,8.47,30.0,0.05,0.0,9.997,,
1969-12-31 16:07:43,1547910000,0.0,0.0,40.88,37.62,0.8,4.84,8.84,26.0,0.0,0.0,9.997,,
1969-12-31 16:07:44,1547913600,0.0,0.0,41.48,38.13,0.79,5.11,7.87,31.0,0.0,0.0,9.997,,
1969-12-31 16:07:45,1547917200,0.0,0.0,45.13,42.48,0.74,5.01,7.78,73.0,0.0,1.0,9.997,,
1969-12-31 16:07:46,1547920800,0.0,0.0,51.71,51.71,0.61,4.5,8.54,60.0,0.0,2.0,9.997,,
1969-12-31 16:07:47,1547924400,0.0,0.0,54.43,54.43,0.56,7.21,11.21,72.0,0.0,3.0,9.997,,
1969-12-31 16:07:48,1547928000,0.0,0.0,55.72,55.72,0.51,8.34,14.19,87.0,0.0,3.0,9.997,,
1969-12-31 16:07:49,1547931600,0.0,0.0,57.04,57.04,0.48,7.46,12.68,74.0,0.0,3.0,9.997,,
1969-12-31 16:07:50,1547935200,0.0,0.0,58.69,58.69,0.46,7.0,11.38,73.0,0.0,2.0,9.997,,
1969-12-31 16:07:51,1547938800,0.0,0.0,59.05,59.05,0.45,6.99,10.83,82.0,0.0,1.0,9.997,,
1969-12-31 16:07:52,1547942400,0.0,0.0,58.24,58.24,0.48,5.79,9.64,72.0,0.0,0.0,9.997,,
1969-12-31 16:07:53,1547946000,0.0,0.0,55.32,55.32,0.53,5.24,9.3,76.0,0.0,0.0,9.997,,
1969-12-31 16:07:54,1547949600,0.0,0.0,52.22,52.22,0.57,5.27,8.4,63.0,0.0,0.0,9.997,,
1969-12-31 16:07:55,1547953200,0.0,0.0,49.33,47.18,0.62,5.44,8.23,58.0,0.0,0.0,9.997,,
1969-12-31 16:07:56,1547956800,0.0,0.0,48.21,46.16,0.64,4.93,7.45,33.0,0.0,0.0,9.997,,
1969-12-31 16:07:57,1547960400,0.0,0.0,46.83,44.0,0.64,5.82,7.82,35.0,0.0,0.0,9.997,,
1969-12-31 16:07:58,1547964000,0.0,0.0,46.31,43.83,0.65,5.08,7.78,52.0,0.0,0.0,9.997,,
1969-12-31 16:07:59,1547967600,0.0,0.0,45.95,43.73,0.62,4.6,6.67,33.0,0.0,0.0,9.997,,
1969-12-31 16:08:00,1547971200,0.0,0.0,45.38,42.89,0.64,4.86,6.38,34.0,0.0,0.0,9.997,,
1969-12-31 16:08:01,1547974800,0.0,0.0,44.46,41.98,0.64,4.63,7.28,20.0,0.0,0.0,9.997,,
1969-12-31 16:08:02,1547978400,0.0,0.0,43.58,41.26,0.65,4.23,5.76,346.0,0.0,0.0,9.997,,
1969-12-31 16:08:03,1547982000,0.0,0.0,42.92,40.23,0.67,4.57,7.04,5.0,0.0,0.0,9.997,,
1969-12-31 16:08:04,1547985600,0.0,0.0,42.74,40.14,0.68,4.41,6.86,312.0,0.0,0.0,9.997,,
1969-12-31 16:08:05,1547989200,0.0,0.0,42.49,40.24,0.68,3.95,6.82,9.0,0.0,0.0,9.997,,
1969-12-31 16:08:06,1547992800,0.0,0.0,41.32,38.78,0.71,4.08,7.0,272.0,0.0,0.0,9.997,,
1969-12-31 16:08:07,1547996400,0.0,0.0,43.97,41.67,0.65,4.28,7.17,288.0,0.0,0.0,9.997,,
1969-12-31 16:08:08,1548000000,0.0,0.0,44.86,42.14,0.61,5.07,8.25,284.0,0.0,0.0,9.997,,
1969-12-31 16:08:09,1548003600,0.0,0.0,49.3,46.22,0.58,7.27,9.08,293.0,0.0,1.0,9.997,,
1969-12-31 16:08:10,1548007200,0.0,0.0,52.6,52.6,0.55,5.85,9.76,285.0,0.0,2.0,9.997,,
1969-12-31 16:08:11,1548010800,0.0,0.0,55.94,55.94,0.5,7.23,12.81,275.0,0.0,3.0,9.997,,
1969-12-31 16:08:12,1548014400,0.0,0.0,57.81,57.81,0.48,6.64,12.39,270.0,0.0,3.0,9.997,,
1969-12-31 16:08:13,1548018000,0.0,0.0,59.42,59.42,0.47,9.0,16.08,281.0,0.0,3.0,9.997,,
1969-12-31 16:08:14,1548021600,0.0,0.0,57.89,57.89,0.5,8.64,17.94,274.0,0.14,2.0,9.997,,
1969-12-31 16:08:15,1548025200,0.0,0.0,56.49,56.49,0.53,8.91,14.1,270.0,0.0,1.0,9.997,,
1969-12-31 16:08:16,1548028800,0.0,0.0,55.69,55.69,0.58,7.65,11.78,273.0,0.0,0.0,9.997,,
1969-12-31 16:08:17,1548032400,0.0,0.0,53.72,53.72,0.63,7.64,10.44,268.0,0.0,0.0,9.997,,
1969-12-31 16:08:18,1548036000,0.0,0.0,51.63,51.63,0.67,7.69,11.14,255.0,0.06,0.0,9.997,,
