,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
1969-12-31 10:01:23,1572487200,0.0,0.0,58.32,58.32,0.03,1023.7,4.77,7.76,323.0,0.16,0.0,10.0,293.3
1969-12-31 10:01:24,1572490800,0.0,0.0,54.39,54.39,0.03,1024.4,3.85,6.96,312.0,0.17,0.0,10.0,293.4
1969-12-31 10:01:25,1572494400,0.0,0.0,51.89,51.89,0.05,1024.8,4.47,7.52,304.0,0.14,0.0,10.0,293.6
1969-12-31 10:01:26,1572498000,0.0,0.0,50.51,50.51,0.06,1024.3,5.11,7.93,289.0,0.11,0.0,10.0,293.9
1969-12-31 10:01:27,1572501600,0.0013,0.01,50.77,50.77,0.04,1024.8,5.46,7.2,264.0,0.09,0.0,10.0,296.2
1969-12-31 10:01:28,1572505200,0.0,0.0,49.81,47.59,0.04,1023.8,5.71,8.05,261.0,0.07,0.0,10.0,296.7
1969-12-31 10:01:29,1572508800,0.0,0.0,48.49,45.96,0.05,1024.7,5.83,8.97,283.0,0.06,0.0,10.0,297.0
1969-12-31 10:01:30,1572512400,0.0004,0.01,46.22,43.73,0.06,1024.4,5.08,9.49,286.0,0.06,0.0,10.0,297.4
1969-12-31 10:01:31,1572516000,0.0005,0.01,45.04,42.16,0.07,1024.3,5.35,9.49,290.0,0.09,0.0,10.0,297.9
1969-12-31 10:01:32,1572519600,0.0,0.0,44.12,40.94,0.07,1022.9,5.54,9.97,269.0,0.1,0.0,10.0,298.4
1969-12-31 10:01:33,1572523200,0.0,0.0,44.3,41.02,0.06,1023.2,5.76,9.09,277.0,0.02,0.0,10.0,298.8
1969-12-31 10:01:34,1572526800,0.0,0.0,43.25,39.93,0.06,1023.2,5.53,9.41,261.0,0.01,0.0,10.0,298.0
1969-12-31 10:01:35,1572530400,0.0,0.0,42.74,39.55,0.07,1023.5,5.19,8.71,291.0,0.0,0.0,10.0,297.9
1969-12-31 10:01:36,1572534000,0.0,0.0,45.3,43.56,0.06,1023.8,3.85,7.37,274.0,0.0,0.0,10.0,297.7
1969-12-31 10:01:37,1572537600,0.0004,0.01,52.44,52.44,0.04,1024.8,3.63,5.47,261.0,0.0,1.0,10.0,297.2
1969-12-31 10:01:38,1572541200,0.0004,0.01,59.02,59.02,0.03,1024.8,4.4,7.56,344.0,0.0,3.0,10.0,296.7
1969-12-31 10:01:39,1572544800,0.0006,0.01,64.61,64.61,0.02,1024.5,5.67,7.67,338.0,0.0,4.0,10.0,296.4
1969-12-31 10:01:40,1572548400,0.0014,0.01,67.92,67.92,0.02,1023.6,6.67,7.61,339.0,0.0,5.0,10.0,299.4
1969-12-31 10:01:41,1572552000,0.0009,0.01,70.53,70.53,0.01,1022.2,6.59,7.14,346.0,0.0,5.0,10.0,299.6
1969-12-31 10:01:42,1572555600,0.0,0.0,72.58,72.58,0.01,1020.9,6.72,6.95,354.0,0.0,4.0,10.0,299.3
1969-12-31 10:01:43,1572559200,0.0003,0.01,74.06,74.06,0.01,1020.3,6.7,7.39,346.0,0.0,2.0,10.0,298.1
1969-12-31 10:01:44,1572562800,0.0,0.0,71.75,71.75,0.02,1019.3,6.07,7.32,336.0,0.0,1.0,10.0,296.3
1969-12-31 10:01:45,1572566400,0.0008,0.01,70.97,70.97,0.02,1019.4,5.56,7.39,331.0,0.0,0.0,10.0,295.0
1969-12-31 10:01:46,1572570000,0.0013,0.01,66.67,66.67,0.02,1019.7,4.63,6.78,337.0,0.0,0.0,10.0,297.4
1969-12-31 10:01:47,1572573600,0.0016,0.01,61.83,61.83,0.03,1020.0,5.17,7.77,258.0,0.0,0.0,10.0,297.6
1969-12-31 10:01:48,1572577200,0.0005,0.01,57.2,57.2,0.02,1020.0,4.81,8.46,272.0,0.0,0.0,10.0,297.6
1969-12-31 10:01:49,1572580800,0.0012,0.01,54.77,54.77,0.02,1020.5,4.95,8.54,273.0,0.0,0.0,10.0,297.1
1969-12-31 10:01:50,1572584400,0.0,0.0,53.33,53.33,0.03,1020.2,4.96,9.0,271.0,0.0,0.0,10.0,296.6
1969-12-31 10:01:51,1572588000,0.0,0.0,52.3,52.3,0.03,1019.7,5.11,8.88,268.0,0.0,0.0,10.0,295.2
1969-12-31 10:01:52,1572591600,0.0,0.0,50.89,50.89,0.03,1019.4,4.97,8.57,253.0,0.0,0.0,10.0,294.6
1969-12-31 10:01:53,1572595200,0.0013,0.01,49.53,47.96,0.03,1020.3,4.52,7.54,305.0,0.0,0.0,10.0,293.9
1969-12-31 10:01:54,1572598800,0.0,0.0,46.88,45.36,0.04,1019.2,3.89,6.81,288.0,0.0,0.0,10.0,293.6
1969-12-31 10:01:55,1572602400,0.0012,0.01,45.68,43.73,0.05,1020.2,4.18,6.6,277.0,0.0,0.0,10.0,293.6
1969-12-31 10:01:56,1572606000,0.0007,0.01,45.27,43.3,0.05,1020.0,4.12,6.82,280.0,0.0,0.0,10.0,293.7
1969-12-31 10:01:57,1572609600,0.0016,0.01,45.28,43.3,0.05,1020.1,4.14,6.6,278.0,0.0,0.0,10.0,293.3
1969-12-31 10:01:58,1572613200,0.0017,0.01,44.5,42.48,0.05,1020.2,4.05,6.41,273.0,0.0,0.0,10.0,293.2
1969-12-31 10:01:59,1572616800,0.0,0.0,44.13,42.57,0.05,1019.4,3.45,5.72,273.0,0.0,0.0,10.0,293.0
1969-12-31 10:02:00,1572620400,0.0005,0.01,46.22,46.22,0.05,1020.4,2.75,5.09,260.0,0.0,0.0,10.0,292.9
1969-12-31 10:02:01,1572624000,0.001,0.01,53.28,53.28,0.04,1021.2,2.49,4.07,268.0,0.0,1.0,10.0,292.9
1969-12-31 10:02:02,1572627600,0.0008,0.01,62.29,62.29,0.03,1021.4,3.0,3.88,13.0,0.0,3.0,10.0,293.0
1969-12-31 10:02:03,1572631200,0.0017,0.01,68.75,68.75,0.02,1021.5,4.02,5.09,1.0,0.0,4.0,10.0,295.6
1969-12-31 10:02:04,1572634800,0.0002,0.01,72.97,72.97,0.01,1020.7,5.09,6.1,356.0,0.0,5.0,10.0,295.7
1969-12-31 10:02:05,1572638400,0.0014,0.01,76.26,76.26,0.01,1019.9,5.18,6.06,359.0,0.0,5.0,10.0,295.5
1969-12-31 10:02:06,1572642000,0.0,0.0,78.76,78.76,0.01,1018.9,4.94,5.81,4.0,0.0,4.0,10.0,295.1
1969-12-31 10:02:07,1572645600,0.0,0.0,80.17,80.17,0.01,1018.3,4.75,5.66,1.0,0.0,2.0,10.0,294.6
1969-12-31 10:02:08,1572649200,0.0012,0.01,80.13,80.13,0.01,1018.2,4.57,5.84,345.0,0.0,1.0,10.0,293.9
1969-12-31 10:02:09,1572652800,0.0,0.0,76.97,76.97,0.01,1018.0,3.77,5.44,324.0,0.0,0.0,10.0,293.3
1969-12-31 10:02:10,1572656400,0.0,0.0,72.53,72.53,0.02,1018.1,3.45,4.7,303.0,0.0,0.0,10.0,294.0
1969-12-31 10:02:11,1572660000,0.0003,0.01,67.45,67.45,0.02,1018.6,4.18,6.15,277.0,0.0,0.0,10.0,294.1
1969-12-31 10:02:12,1572663600,0.0,0.0,62.81,62.81,0.01,1019.0,4.24,7.41,267.0,0.0,0.0,10.0,293.9
1969-12-31 10:02:13,1572667200,0.0,0.0,60.07,60.07,0.01,1018.9,4.09,7.22,266.0,0.0,0.0,10.0,293.4
1969-12-31 10:02:14,1572670800,0.0008,0.01,58.08,58.08,0.02,1019.4,4.18,6.76,275.0,0.0,0.0,10.0,292.6
1969-12-31 10:02:15,1572674400,0.0,0.0,56.87,56.87,0.02,1018.5,4.33,6.47,272.0,0.0,0.0,10.0,291.9
1969-12-31 10:02:16,1572678000,0.0002,0.01,55.67,55.67,0.02,1019.0,4.14,6.12,266.0,0.03,0.0,10.0,291.3
1969-12-31 10:02:17,1572681600,0.0017,0.02,54.36,54.36,0.02,1019.3,4.0,6.29,285.0,0.07,0.0,10.0,291.0
1969-12-31 10:02:18,1572685200,0.0,0.0,52.28,52.28,0.03,1018.3,3.65,6.08,269.0,0.1,0.0,10.0,290.8
1969-12-31 10:02:19,1572688800,0.0,0.0,51.37,51.37,0.05,1018.0,3.6,5.52,254.0,0.12,0.0,10.0,290.6
1969-12-31 10:02:20,1572692400,0.0008,0.01,50.88,50.88,0.04,1019.1,3.63,5.62,295.0,0.14,0.0,10.0,290.4
1969-12-31 10:02:21,1572696000,0.0008,0.01,50.68,50.68,0.05,1019.1,3.91,5.9,271.0,0.15,0.0,10.0,289.5
1969-12-31 10:02:22,1572699600,0.0,0.0,49.84,49.25,0.05,1018.5,3.29,4.44,268.0,0.14,0.0,10.0,289.6
1969-12-31 10:02:23,1572703200,0.0005,0.01,49.23,48.75,0.05,1019.4,3.05,4.07,287.0,0.13,0.0,10.0,289.9
1969-12-31 10:02:24,1572706800,0.0009,0.02,50.66,50.66,0.04,1019.8,2.67,3.96,268.0,0.13,0.0,10.0,290.0
1969-12-31 10:02:25,1572710400,0.0,0.0,57.65,57.65,0.04,1019.8,2.72,4.1,240.0,0.12,1.0,10.0,290.0
1969-12-31 10:02:26,1572714000,0.0,0.0,66.68,66.68,0.02,1020.0,2.78,3.44,21.0,0.1,3.0,10.0,289.9
1969-12-31 10:02:27,1572717600,0.0,0.0,73.97,73.97,0.02,1019.8,3.42,4.45,4.0,0.05,4.0,10.0,289.5
1969-12-31 10:02:28,1572721200,0.0007,0.01,78.44,78.44,0.01,1019.2,4.4,6.1,5.0,0.05,5.0,10.0,289.4
1969-12-31 10:02:29,1572724800,0.0009,0.01,81.55,81.55,0.01,1017.9,4.56,5.79,0.0,0.03,5.0,10.0,288.5
1969-12-31 10:02:30,1572728400,0.0009,0.01,83.88,83.88,0.01,1016.6,5.01,5.86,0.0,0.03,4.0,10.0,287.3
1969-12-31 10:02:31,1572732000,0.0,0.0,85.01,85.01,0.01,1015.6,4.8,6.03,348.0,0.02,2.0,10.0,286.2
1969-12-31 10:02:32,1572735600,0.0,0.0,84.69,84.69,0.01,1015.2,4.46,6.3,334.0,0.01,1.0,10.0,285.0
1969-12-31 10:02:33,1572739200,0.0,0.0,82.86,82.86,0.01,1015.2,3.71,5.26,326.0,0.01,0.0,10.0,283.4
1969-12-31 10:02:34,1572742800,0.0,0.0,77.22,77.22,0.01,1015.2,3.46,4.73,336.0,0.01,0.0,10.0,279.6
1969-12-31 10:02:35,1572746400,0.0002,0.01,72.21,72.21,0.01,1015.3,4.75,6.51,240.0,0.0,0.0,10.0,277.3
1969-12-31 10:02:36,1572750000,0.0016,0.01,67.5,67.5,0.01,1015.4,4.42,7.54,258.0,0.0,0.0,10.0,275.4
1969-12-31 10:02:37,1572753600,0.0,0.0,64.39,64.39,0.02,1015.3,4.71,8.17,252.0,0.0,0.0,10.0,273.8
1969-12-31 10:02:38,1572757200,0.0018,0.01,62.2,62.2,0.02,1015.5,4.92,8.72,273.0,0.0,0.0,10.0,272.7
1969-12-31 10:02:39,1572760800,0.0,0.0,60.15,60.15,0.03,1014.7,4.98,7.97,271.0,0.0,0.0,10.0,273.0
1969-12-31 10:02:40,1572764400,0.0008,0.01,60.17,60.17,0.03,1015.1,5.03,7.04,271.0,0.0,0.0,10.0,272.8
1969-12-31 10:02:41,1572768000,0.0021,0.01,58.51,58.51,0.03,1014.9,4.8,6.67,285.0,0.0,0.0,10.0,272.7
1969-12-31 10:02:42,1572771600,0.002,0.01,55.72,55.72,0.04,1014.8,4.36,6.49,277.0,0.0,0.0,10.0,271.8
1969-12-31 10:02:43,1572775200,0.0,0.0,54.34,54.34,0.05,1013.5,4.04,5.83,270.0,0.02,0.0,10.0,269.6
1969-12-31 10:02:44,1572778800,0.0011,0.01,53.94,53.94,0.05,1014.4,3.45,5.11,282.0,0.04,0.0,10.0,266.6
1969-12-31 10:02:45,1572782400,0.0002,0.01,53.45,53.45,0.06,1013.7,3.29,4.66,278.0,0.05,0.0,10.0,264.9
1969-12-31 10:02:46,1572786000,0.0016,0.01,52.51,52.51,0.06,1014.5,3.07,4.05,273.0,0.06,0.0,10.0,263.6
1969-12-31 10:02:47,1572789600,0.0012,0.01,51.87,51.87,0.07,1015.0,3.22,4.31,256.0,0.08,0.0,10.0,262.7
1969-12-31 10:02:48,1572793200,0.0,0.0,53.76,53.76,0.07,1015.1,2.9,4.01,244.0,0.09,0.0,10.0,262.0
1969-12-31 10:02:49,1572796800,0.0,0.0,60.23,60.23,0.06,1015.4,2.53,2.68,190.0,0.08,1.0,10.0,261.1
1969-12-31 10:02:50,1572800400,0.0,0.0,68.63,68.63,0.04,1015.6,2.53,2.67,80.0,0.06,3.0,10.0,260.2
1969-12-31 10:02:51,1572804000,0.0,0.0,76.64,76.64,0.02,1015.5,3.37,3.65,54.0,0.04,4.0,10.0,260.9
1969-12-31 10:02:52,1572807600,0.0003,0.01,80.95,80.95,0.02,1014.6,3.57,3.92,43.0,0.03,5.0,10.0,261.2
1969-12-31 10:02:53,1572811200,0.0016,0.01,84.1,84.1,0.02,1013.7,3.55,3.89,44.0,0.01,5.0,10.0,261.7
1969-12-31 10:02:54,1572814800,0.0,0.0,86.32,86.32,0.01,1012.4,3.58,3.83,54.0,0.0,4.0,10.0,261.7
1969-12-31 10:02:55,1572818400,0.0,0.0,87.54,87.54,0.01,1011.7,3.32,3.91,64.0,0.0,3.0,10.0,260.5
1969-12-31 10:02:56,1572822000,0.0021,0.01,85.61,85.61,0.02,1011.6,2.66,3.82,72.0,0.0,1.0,10.0,258.9
1969-12-31 10:02:57,1572825600,0.0,0.0,84.43,84.43,0.02,1011.6,2.2,3.06,72.0,0.0,0.0,10.0,257.1
1969-12-31 10:02:58,1572829200,0.0005,0.01,80.16,80.16,0.02,1011.6,1.86,2.35,263.0,0.0,0.0,10.0,257.5
1969-12-31 10:02:59,1572832800,0.0,0.0,74.77,74.77,0.02,1012.2,3.57,4.2,249.0,0.0,0.0,10.0,258.7
1969-12-31 10:03:00,1572836400,0.0013,0.01,69.99,69.99,0.02,1012.5,3.86,5.88,255.0,0.0,0.0,10.0,260.2
1969-12-31 10:03:01,1572840000,0.0016,0.01,66.93,66.93,0.03,1012.7,3.99,6.2,271.0,0.0,0.0,10.0,261.9
1969-12-31 10:03:02,1572843600,0.0019,0.01,64.74,64.74,0.03,1012.9,4.38,6.64,291.0,0.0,0.0,10.0,263.9
1969-12-31 10:03:03,1572847200,0.0,0.0,61.91,61.91,0.05,1012.3,4.38,6.4,288.0,0.0,0.0,10.0,266.8
1969-12-31 10:03:04,1572850800,0.0,0.0,60.2,60.2,0.06,1012.1,4.05,5.95,296.0,0.0,0.0,10.0,269.4
1969-12-31 10:03:05,1572854400,0.0,0.0,58.69,58.69,0.07,1012.8,3.9,5.93,302.0,0.0,0.0,10.0,272.0
1969-12-31 10:03:06,1572858000,0.0014,0.01,56.44,56.44,0.09,1013.3,3.99,5.98,280.0,0.0,0.0,10.0,273.9
1969-12-31 10:03:07,1572861600,0.0,0.0,55.11,55.11,0.11,1012.7,3.68,5.58,277.0,0.0,0.0,10.0,274.7
1969-12-31 10:03:08,1572865200,0.0011,0.01,54.64,54.64,0.11,1013.1,3.3,4.75,263.0,0.0,0.0,10.0,274.8
1969-12-31 10:03:09,1572868800,0.0011,0.01,54.48,54.48,0.11,1013.0,2.86,3.9,282.0,0.0,0.0,10.0,273.8
1969-12-31 10:03:10,1572872400,0.0,0.0,53.68,53.68,0.12,1013.1,2.44,3.38,249.0,0.0,0.0,10.0,274.3
1969-12-31 10:03:11,1572876000,0.0,0.0,53.12,53.12,0.14,1013.8,2.62,3.93,233.0,0.0,0.0,10.0,274.8
1969-12-31 10:03:12,1572879600,0.0004,0.01,55.27,55.27,0.14,1014.1,2.23,3.44,252.0,0.0,0.0,10.0,275.4
1969-12-31 10:03:13,1572883200,0.0022,0.01,61.42,61.42,0.11,1014.7,2.25,2.96,222.0,0.0,1.0,10.0,275.9
1969-12-31 10:03:14,1572886800,0.0,0.0,68.85,68.85,0.07,1015.0,2.69,2.99,58.0,0.0,3.0,10.0,276.5
1969-12-31 10:03:15,1572890400,0.0,0.0,75.56,75.56,0.06,1015.0,3.57,3.96,24.0,0.0,4.0,10.0,277.2
1969-12-31 10:03:16,1572894000,0.0,0.0,79.71,79.71,0.05,1014.4,4.18,4.49,19.0,0.0,5.0,10.0,278.3
1969-12-31 10:03:17,1572897600,0.0,0.0,83.27,83.27,0.04,1013.6,3.98,4.29,24.0,0.0,5.0,10.0,279.5
1969-12-31 10:03:18,1572901200,0.0,0.0,86.03,86.03,0.03,1013.0,3.27,3.69,33.0,0.0,4.0,10.0,280.3
1969-12-31 10:03:19,1572904800,0.0,0.0,87.41,87.41,0.03,1011.9,2.7,3.15,34.0,0.0,2.0,10.0,280.2
1969-12-31 10:03:20,1572908400,0.0,0.0,87.3,87.3,0.03,1011.6,2.32,3.05,18.0,0.0,1.0,10.0,279.6
1969-12-31 10:03:21,1572912000,0.0,0.0,86.35,86.35,0.03,1011.5,2.13,3.03,345.0,0.0,0.0,10.0,281.1
1969-12-31 10:03:22,1572915600,0.0,0.0,81.53,81.53,0.03,1012.3,2.33,2.89,268.0,0.0,0.0,10.0,281.9
1969-12-31 10:03:23,1572919200,0.0,0.0,76.07,76.07,0.04,1013.0,3.6,4.87,264.0,0.0,0.0,10.0,282.8
1969-12-31 10:03:24,1572922800,0.0,0.0,71.44,71.44,0.06,1012.9,4.14,5.92,288.0,0.0,0.0,10.0,283.5
1969-12-31 10:03:25,1572926400,0.0,0.0,68.72,68.72,0.07,1013.9,4.21,6.46,303.0,0.0,0.0,10.0,283.7
1969-12-31 10:03:26,1572930000,0.0,0.0,66.6,66.6,0.09,1014.5,4.71,6.78,287.0,0.0,0.0,10.0,283.7
1969-12-31 10:03:27,1572933600,0.0,0.0,64.23,64.23,0.1,1014.3,4.54,6.79,285.0,0.0,0.0,10.0,284.6
1969-12-31 10:03:28,1572937200,0.0,0.0,63.05,63.05,0.11,1014.5,4.4,6.65,276.0,0.0,0.0,10.0,285.1
1969-12-31 10:03:29,1572940800,0.0,0.0,61.8,61.8,0.11,1014.4,4.31,6.25,283.0,0.0,0.0,10.0,285.7
1969-12-31 10:03:30,1572944400,0.0009,0.01,60.48,60.48,0.11,1014.4,4.44,6.45,284.0,0.0,0.0,10.0,285.9
1969-12-31 10:03:31,1572948000,0.0,0.0,59.19,59.19,0.13,1013.7,4.01,5.33,278.0,0.0,0.0,10.0,285.4
1969-12-31 10:03:32,1572951600,0.0,0.0,58.09,58.09,0.14,1014.2,3.93,5.92,270.0,0.0,0.0,10.0,284.7
1969-12-31 10:03:33,1572955200,0.0,0.0,57.59,57.59,0.15,1014.3,3.51,4.75,250.0,0.0,0.0,10.0,282.9
1969-12-31 10:03:34,1572958800,0.0,0.0,56.77,56.77,0.14,1014.6,3.0,3.16,251.0,0.0,0.0,10.0,283.4
1969-12-31 10:03:35,1572962400,0.0,0.0,56.2,56.2,0.15,1015.0,3.22,4.38,261.0,0.0,0.0,10.0,284.3
1969-12-31 10:03:36,1572966000,0.0,0.0,57.92,57.92,0.15,1015.9,2.63,4.38,257.0,0.0,0.0,10.0,285.2
1969-12-31 10:03:37,1572969600,0.0,0.0,64.74,64.74,0.12,1016.2,1.99,3.34,284.0,0.0,1.0,10.0,285.9
1969-12-31 10:03:38,1572973200,0.0,0.0,72.39,72.39,0.08,1016.4,2.84,3.77,29.0,0.0,3.0,10.0,286.6
1969-12-31 10:03:39,1572976800,0.0,0.0,78.58,78.58,0.07,1016.4,4.32,5.98,20.0,0.0,4.0,10.0,287.1
1969-12-31 10:03:40,1572980400,0.0,0.0,82.29,82.29,0.06,1015.2,4.6,6.11,16.0,0.0,5.0,10.0,287.6
1969-12-31 10:03:41,1572984000,0.0,0.0,85.39,85.39,0.05,1014.2,4.06,5.52,16.0,0.0,5.0,10.0,288.0
1969-12-31 10:03:42,1572987600,0.0,0.0,87.86,87.86,0.05,1013.4,3.88,5.49,23.0,0.0,4.0,10.0,288.6
1969-12-31 10:03:43,1572991200,0.0,0.0,88.95,88.95,0.05,1012.7,3.57,5.5,31.0,0.0,2.0,10.0,289.4
1969-12-31 10:03:44,1572994800,0.0,0.0,88.85,88.85,0.05,1012.4,3.05,5.18,8.0,0.0,1.0,10.0,290.3
1969-12-31 10:03:45,1572998400,0.0,0.0,87.85,87.85,0.07,1012.3,2.43,5.12,0.0,0.0,0.0,10.0,291.3
1969-12-31 10:03:46,1573002000,0.0,0.0,82.54,82.54,0.09,1012.5,3.09,4.37,281.0,0.0,0.0,10.0,292.6
1969-12-31 10:03:47,1573005600,0.0,0.0,77.59,77.59,0.1,1013.0,4.04,5.22,252.0,0.0,0.0,10.0,294.1
1969-12-31 10:03:48,1573009200,0.0,0.0,73.35,73.35,0.12,1013.2,4.39,7.83,266.0,0.0,0.0,10.0,294.6
1969-12-31 10:03:49,1573012800,0.0,0.0,70.62,70.62,0.14,1013.6,4.09,6.72,263.0,0.01,0.0,10.0,293.4
1969-12-31 10:03:50,1573016400,0.0,0.0,69.22,69.22,0.17,1013.3,4.57,7.62,272.0,0.09,0.0,10.0,291.2
1969-12-31 10:03:51,1573020000,0.0009,0.01,68.65,68.65,0.2,1013.7,4.78,7.38,272.0,0.12,0.0,10.0,289.6
1969-12-31 10:03:52,1573023600,0.0002,0.01,67.86,67.86,0.24,1012.9,4.76,6.62,270.0,0.18,0.0,10.0,289.2
1969-12-31 10:03:53,1573027200,0.0003,0.01,66.56,66.56,0.29,1012.8,5.02,7.48,299.0,0.16,0.0,10.0,289.5
1969-12-31 10:03:54,1573030800,0.0003,0.01,65.12,65.12,0.33,1012.7,4.35,7.54,254.0,0.17,0.0,10.0,289.3
1969-12-31 10:03:55,1573034400,0.0011,0.01,64.54,64.54,0.34,1013.0,3.6,5.54,273.0,0.28,0.0,10.0,288.3
1969-12-31 10:03:56,1573038000,0.0019,0.01,63.41,63.41,0.36,1012.9,3.09,5.29,265.0,0.27,0.0,10.0,287.0
1969-12-31 10:03:57,1573041600,0.0007,0.01,62.55,62.55,0.38,1012.8,3.28,4.56,258.0,0.26,0.0,10.0,286.2
1969-12-31 10:03:58,1573045200,0.0005,0.01,61.71,61.71,0.35,1012.6,3.59,4.42,248.0,0.18,0.0,10.0,286.6
1969-12-31 10:03:59,1573048800,0.0009,0.01,61.0,61.0,0.37,1013.1,3.7,4.38,261.0,0.18,0.0,10.0,287.4
1969-12-31 10:04:00,1573052400,0.0012,0.01,63.25,63.25,0.33,1013.7,3.21,4.79,263.0,0.16,0.0,10.0,288.1
1969-12-31 10:04:01,1573056000,0.001,0.01,68.76,68.76,0.25,1013.8,2.61,3.25,274.0,0.13,1.0,10.0,287.5
1969-12-31 10:04:02,1573059600,0.0,0.0,75.77,75.77,0.16,1013.8,2.57,3.82,5.0,0.11,2.0,10.0,286.1
1969-12-31 10:04:03,1573063200,0.0,0.0,81.96,81.96,0.11,1013.6,3.09,3.34,357.0,0.1,4.0,10.0,287.6
1969-12-31 10:04:04,1573066800,0.0,0.0,85.55,85.55,0.08,1012.5,3.75,4.27,5.0,0.07,5.0,10.0,287.3
1969-12-31 10:04:05,1573070400,0.0,0.0,88.52,88.52,0.07,1012.1,4.31,5.1,10.0,0.03,5.0,10.0,287.0
1969-12-31 10:04:06,1573074000,0.0,0.0,90.68,90.68,0.06,1011.4,4.65,5.55,1.0,0.01,4.0,10.0,286.9
1969-12-31 10:04:07,1573077600,0.0,0.0,91.59,91.59,0.06,1010.5,4.77,6.09,16.0,0.0,2.0,10.0,286.9
1969-12-31 10:04:08,1573081200,0.0,0.0,90.13,90.13,0.07,1010.2,3.97,5.93,39.0,0.0,1.0,10.0,286.9
1969-12-31 10:04:09,1573084800,0.0,0.0,88.89,88.89,0.07,1010.6,2.97,5.1,63.0,0.0,0.0,10.0,286.7
1969-12-31 10:04:10,1573088400,0.0,0.0,84.36,84.36,0.09,1011.1,2.71,4.43,130.0,0.0,0.0,10.0,288.1
1969-12-31 10:04:11,1573092000,0.0,0.0,79.91,79.91,0.12,1011.6,4.77,6.96,203.0,0.0,0.0,10.0,286.7
1969-12-31 10:04:12,1573095600,0.0,0.0,75.71,75.71,0.13,1012.2,4.63,8.62,221.0,0.0,0.0,10.0,285.4
1969-12-31 10:04:13,1573099200,0.0,0.0,72.79,72.79,0.18,1012.7,4.72,8.25,220.0,0.0,0.0,10.0,284.6
1969-12-31 10:04:14,1573102800,0.0,0.0,70.34,70.34,0.25,1013.7,4.49,8.07,265.0,0.0,0.0,10.0,283.9
1969-12-31 10:04:15,1573106400,0.0,0.0,68.59,68.59,0.3,1013.3,3.85,5.64,243.0,0.0,0.0,10.0,282.4
1969-12-31 10:04:16,1573110000,0.0,0.0,66.81,66.81,0.33,1013.9,3.89,5.36,242.0,0.0,0.0,10.0,282.4
1969-12-31 10:04:17,1573113600,0.0,0.0,64.98,64.98,0.35,1013.8,4.29,5.91,298.0,0.0,0.0,10.0,282.7
1969-12-31 10:04:18,1573117200,0.0,0.0,62.35,62.35,0.37,1014.2,3.68,5.85,288.0,0.0,0.0,10.0,282.9
1969-12-31 10:04:19,1573120800,0.0,0.0,61.11,61.11,0.4,1014.9,3.28,4.84,288.0,0.0,0.0,10.0,282.6
1969-12-31 10:04:20,1573124400,0.0,0.0,60.14,60.14,0.41,1015.0,3.17,4.78,289.0,0.0,0.0,10.0,282.1
1969-12-31 10:04:21,1573128000,0.0,0.0,59.0,59.0,0.43,1015.2,2.89,4.32,274.0,0.0,0.0,10.0,283.8
1969-12-31 10:04:22,1573131600,0.0,0.0,58.42,58.42,0.45,1015.4,2.6,3.72,270.0,0.0,0.0,10.0,283.1
1969-12-31 10:04:23,1573135200,0.0,0.0,57.09,57.09,0.47,1016.5,2.37,3.73,241.0,0.0,0.0,10.0,282.0
1969-12-31 10:04:24,1573138800,0.0,0.0,59.01,59.01,0.45,1017.2,2.07,3.4,236.0,0.0,0.0,10.0,280.7
1969-12-31 10:04:25,1573142400,0.0,0.0,64.97,64.97,0.35,1017.8,2.25,3.25,131.0,0.0,1.0,10.0,279.3
1969-12-31 10:04:26,1573146000,0.0,0.0,72.46,72.46,0.25,1018.3,2.93,3.91,72.0,0.0,3.0,10.0,277.9
1969-12-31 10:04:27,1573149600,0.0,0.0,78.22,78.22,0.19,1018.2,4.04,5.22,41.0,0.0,4.0,10.0,277.0
1969-12-31 10:04:28,1573153200,0.0,0.0,82.19,82.19,0.15,1017.9,4.45,5.95,35.0,0.0,5.0,10.0,277.0
1969-12-31 10:04:29,1573156800,0.0,0.0,85.62,85.62,0.11,1017.2,4.7,6.5,36.0,0.0,5.0,10.0,277.4
1969-12-31 10:04:30,1573160400,0.0,0.0,88.18,88.18,0.09,1016.2,4.46,5.86,44.0,0.0,4.0,10.0,277.6
1969-12-31 10:04:31,1573164000,0.0,0.0,89.48,89.48,0.09,1015.8,4.26,5.89,48.0,0.0,2.0,10.0,276.9
1969-12-31 10:04:32,1573167600,0.0,0.0,89.62,89.62,0.09,1015.7,3.69,5.21,43.0,0.0,1.0,10.0,276.0
1969-12-31 10:04:33,1573171200,0.0,0.0,87.49,87.49,0.1,1015.6,2.63,4.72,53.0,0.0,0.0,10.0,275.4
1969-12-31 10:04:34,1573174800,0.0,0.0,82.61,82.61,0.13,1016.1,2.22,3.15,26.0,0.0,0.0,10.0,276.7
1969-12-31 10:04:35,1573178400,0.0,0.0,77.96,77.96,0.17,1016.6,3.72,5.37,275.0,0.0,0.0,10.0,277.7
1969-12-31 10:04:36,1573182000,0.0,0.0,73.85,73.85,0.21,1017.3,3.92,6.65,275.0,0.0,0.0,10.0,278.4
1969-12-31 10:04:37,1573185600,0.0,0.0,71.23,71.23,0.25,1017.5,3.85,6.45,271.0,0.0,0.0,10.0,278.4
