,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,uvIndex,visibility,pressure,cloudCover
1969-12-31 16:31:35,1553108400,0.0123,0.23,51.92,51.92,0.92,8.19,10.72,224.0,4.0,7.281,1018.9,0.73
1969-12-31 16:31:36,1553112000,0.0895,0.3,52.07,52.07,0.91,8.44,11.78,251.0,4.0,7.14,1018.7,0.7
1969-12-31 16:31:37,1553115600,0.0141,0.19,53.57,53.57,0.81,9.5,13.27,257.0,4.0,9.027,1018.3,0.74
1969-12-31 16:31:38,1553119200,0.0085,0.15,54.67,54.67,0.76,10.82,14.74,268.0,3.0,9.777,1018.1,0.65
1969-12-31 16:31:39,1553122800,0.0052,0.11,55.72,55.72,0.71,11.24,15.14,256.0,2.0,10.0,1018.1,0.5
1969-12-31 16:31:40,1553126400,0.0031,0.07,53.49,53.49,0.77,10.6,13.32,261.0,1.0,10.0,1017.8,0.45
1969-12-31 16:31:41,1553130000,0.0023,0.06,52.83,52.83,0.78,9.98,12.03,246.0,0.0,10.0,1018.1,0.34
1969-12-31 16:31:42,1553133600,0.0,0.0,50.13,50.13,0.84,9.33,13.35,254.0,0.0,10.0,1018.4,0.25
1969-12-31 16:31:43,1553137200,0.0,0.0,47.36,43.88,0.94,7.25,12.67,246.0,0.0,10.0,1018.9,0.21
1969-12-31 16:31:44,1553140800,0.0014,0.05,45.74,42.13,0.95,6.85,12.48,245.0,0.0,10.0,1019.5,0.2
1969-12-31 16:31:45,1553144400,0.0007,0.04,44.37,40.34,0.98,7.13,13.3,234.0,0.0,8.183,1020.0,0.2
1969-12-31 16:31:46,1553148000,0.0016,0.07,44.05,39.95,0.98,7.12,11.22,243.0,0.0,7.631,1020.1,0.33
1969-12-31 16:31:47,1553151600,0.0021,0.08,42.63,39.17,0.98,5.56,10.08,246.0,0.0,7.853,1020.3,0.38
1969-12-31 16:31:48,1553155200,0.0,0.0,42.02,38.87,0.99,4.96,10.07,235.0,0.0,8.349,1019.6,0.36
1969-12-31 16:31:49,1553158800,0.0,0.0,41.93,39.14,0.97,4.49,10.21,224.0,0.0,9.06,1019.5,0.4
1969-12-31 16:31:50,1553162400,0.0,0.0,41.45,38.56,0.98,4.51,8.98,224.0,0.0,9.869,1019.5,0.37
1969-12-31 16:31:51,1553166000,0.0009,0.08,41.25,38.4,0.98,4.43,8.18,215.0,0.0,9.42,1019.9,0.37
1969-12-31 16:31:52,1553169600,0.0012,0.1,40.77,37.92,1.0,4.32,6.23,205.0,0.0,10.0,1019.7,0.39
1969-12-31 16:31:53,1553173200,0.0035,0.2,40.97,38.42,1.0,4.03,6.52,205.0,0.0,10.0,1019.9,0.5
1969-12-31 16:31:54,1553176800,0.0104,0.35,41.72,39.84,1.0,3.44,6.06,200.0,0.0,10.0,1020.3,0.5
1969-12-31 16:31:55,1553180400,0.0336,0.45,43.2,43.2,1.0,2.74,5.34,178.0,0.0,10.0,1020.3,0.44
1969-12-31 16:31:56,1553184000,0.01,0.28,44.85,44.85,0.99,2.96,5.51,146.0,1.0,10.0,1020.6,0.4
1969-12-31 16:31:57,1553187600,0.08,0.22,47.06,46.27,0.94,3.08,5.01,58.0,2.0,10.0,1020.8,0.38
1969-12-31 16:31:58,1553191200,0.0025,0.09,49.6,48.62,0.87,3.71,5.46,10.0,3.0,10.0,1020.8,0.54
1969-12-31 16:31:59,1553194800,0.0029,0.09,50.38,50.38,0.83,4.25,5.86,305.0,4.0,10.0,1020.4,0.54
1969-12-31 16:32:00,1553198400,0.004,0.14,51.03,51.03,0.82,4.53,5.24,272.0,5.0,10.0,1020.2,0.55
1969-12-31 16:32:01,1553202000,0.002,0.08,52.35,52.35,0.79,4.23,5.39,262.0,4.0,10.0,1019.7,0.66
1969-12-31 16:32:02,1553205600,0.0018,0.05,53.73,53.73,0.74,3.8,6.04,259.0,4.0,10.0,1019.6,0.66
1969-12-31 16:32:03,1553209200,0.0026,0.04,54.98,54.98,0.72,5.43,6.89,276.0,3.0,10.0,1019.6,0.58
1969-12-31 16:32:04,1553212800,0.0021,0.04,54.0,54.0,0.77,4.64,5.67,277.0,1.0,10.0,1019.5,0.56
1969-12-31 16:32:05,1553216400,0.0014,0.03,53.6,53.6,0.81,4.99,6.56,299.0,0.0,10.0,1019.7,0.55
1969-12-31 16:32:06,1553220000,0.0033,0.07,51.06,51.06,0.9,5.78,9.03,242.0,0.0,10.0,1020.1,0.39
1969-12-31 16:32:07,1553223600,0.001,0.04,48.87,45.99,0.95,6.66,11.07,258.0,0.0,10.0,1020.6,0.34
1969-12-31 16:32:08,1553227200,0.0008,0.04,47.02,44.37,0.98,5.56,9.36,252.0,0.0,9.648,1021.2,0.32
1969-12-31 16:32:09,1553230800,0.0006,0.04,45.55,42.86,0.99,5.19,8.4,294.0,0.0,8.638,1021.8,0.33
1969-12-31 16:32:10,1553234400,0.0005,0.04,44.44,42.68,0.97,3.73,5.71,290.0,0.0,8.743,1022.2,0.32
1969-12-31 16:32:11,1553238000,0.0003,0.04,43.63,42.26,0.97,3.2,4.28,265.0,0.0,9.73,1021.9,0.31
1969-12-31 16:32:12,1553241600,0.0018,0.04,42.93,42.93,0.96,2.68,4.47,265.0,0.0,10.0,1022.3,0.3
1969-12-31 16:32:13,1553245200,0.0015,0.03,42.54,42.54,0.96,2.82,4.08,276.0,0.0,10.0,1022.4,0.3
1969-12-31 16:32:14,1553248800,0.0006,0.03,42.01,42.01,0.96,2.62,4.77,230.0,0.0,10.0,1022.2,0.3
1969-12-31 16:32:15,1553252400,0.0011,0.03,41.89,40.43,0.94,3.06,4.64,274.0,0.0,10.0,1022.4,0.27
1969-12-31 16:32:16,1553256000,0.0016,0.03,42.03,42.03,0.94,2.87,3.27,246.0,0.0,10.0,1022.5,0.2
1969-12-31 16:32:17,1553259600,0.0006,0.03,41.54,41.54,0.95,2.61,3.03,248.0,0.0,10.0,1022.4,0.24
1969-12-31 16:32:18,1553263200,0.0,0.0,41.69,41.69,0.96,2.45,2.71,199.0,0.0,10.0,1022.4,0.28
1969-12-31 16:32:19,1553266800,0.0,0.0,43.16,43.16,0.98,2.51,3.1,189.0,0.0,10.0,1022.7,0.32
1969-12-31 16:32:20,1553270400,0.0011,0.04,46.57,46.57,0.96,2.43,3.06,162.0,1.0,10.0,1023.3,0.34
1969-12-31 16:32:21,1553274000,0.0,0.0,50.59,50.59,0.89,2.88,3.34,129.0,3.0,10.0,1022.9,0.27
1969-12-31 16:32:22,1553277600,0.0,0.0,53.67,53.67,0.84,3.21,3.81,207.0,5.0,10.0,1023.0,0.42
1969-12-31 16:32:23,1553281200,0.0007,0.03,56.01,56.01,0.74,4.02,5.45,45.0,6.0,10.0,1022.9,0.45
1969-12-31 16:32:24,1553284800,0.0014,0.03,57.81,57.81,0.67,5.03,6.53,339.0,6.0,10.0,1022.6,0.43
1969-12-31 16:32:25,1553288400,0.0,0.0,60.12,60.12,0.6,4.57,7.24,306.0,6.0,10.0,1021.9,0.44
1969-12-31 16:32:26,1553292000,0.0,0.0,60.95,60.95,0.58,5.75,7.69,289.0,5.0,10.0,1021.7,0.47
1969-12-31 16:32:27,1553295600,0.0,0.0,60.83,60.83,0.59,7.04,7.83,287.0,3.0,10.0,1021.8,0.57
1969-12-31 16:32:28,1553299200,0.0,0.0,59.11,59.11,0.62,6.36,7.02,293.0,2.0,10.0,1021.4,0.53
1969-12-31 16:32:29,1553302800,0.0013,0.02,58.12,58.12,0.67,6.11,7.1,311.0,0.0,10.0,1021.2,0.49
1969-12-31 16:32:30,1553306400,0.0017,0.03,55.05,55.05,0.78,6.31,8.53,266.0,0.0,10.0,1021.5,0.45
1969-12-31 16:32:31,1553310000,0.0017,0.03,51.85,51.85,0.86,5.41,9.72,279.0,0.0,10.0,1021.7,0.43
1969-12-31 16:32:32,1553313600,0.0,0.0,50.09,50.09,0.91,4.71,9.03,310.0,0.0,10.0,1021.9,0.46
1969-12-31 16:32:33,1553317200,0.0019,0.05,48.61,46.76,0.93,4.73,8.57,204.0,0.0,8.983,1022.4,0.6
1969-12-31 16:32:34,1553320800,0.0,0.0,48.12,46.22,0.95,4.67,7.02,261.0,0.0,6.98,1022.0,0.69
1969-12-31 16:32:35,1553324400,0.0,0.0,47.43,45.36,0.96,4.76,7.62,275.0,0.0,5.687,1021.9,0.69
1969-12-31 16:32:36,1553328000,0.0,0.0,46.77,44.54,0.97,4.81,7.53,225.0,0.0,6.833,1021.7,0.6
1969-12-31 16:32:37,1553331600,0.0008,0.06,45.81,43.84,0.99,4.24,8.06,246.0,0.0,7.515,1021.8,0.64
1969-12-31 16:32:38,1553335200,0.001,0.07,45.58,43.42,0.99,4.45,8.25,231.0,0.0,7.79,1021.7,0.64
1969-12-31 16:32:39,1553338800,0.0011,0.08,45.63,43.49,0.98,4.42,7.25,237.0,0.0,6.783,1021.7,0.56
1969-12-31 16:32:40,1553342400,0.0005,0.07,45.42,43.35,1.0,4.28,5.39,199.0,0.0,6.478,1021.1,0.52
1969-12-31 16:32:41,1553346000,0.0013,0.16,45.53,43.57,1.0,4.17,5.41,181.0,0.0,7.279,1021.3,0.66
1969-12-31 16:32:42,1553349600,0.0064,0.31,46.13,44.7,1.0,3.64,5.77,180.0,0.0,8.423,1021.5,0.67
1969-12-31 16:32:43,1553353200,0.0077,0.31,47.18,45.75,1.0,3.83,7.12,198.0,0.0,9.945,1021.5,0.82
1969-12-31 16:32:44,1553356800,0.0101,0.37,47.77,46.16,1.0,4.18,7.3,210.0,1.0,8.1,1021.8,0.85
1969-12-31 16:32:45,1553360400,0.0245,0.49,48.51,46.54,1.0,4.89,8.87,262.0,2.0,6.144,1022.3,0.91
1969-12-31 16:32:46,1553364000,0.012,0.41,49.53,47.69,1.0,4.97,7.85,273.0,4.0,6.138,1022.7,0.94
1969-12-31 16:32:47,1553367600,0.011,0.38,50.7,50.7,1.0,4.96,7.91,214.0,4.0,7.426,1022.8,0.9
1969-12-31 16:32:48,1553371200,0.0175,0.35,52.31,52.31,1.0,5.5,9.01,355.0,5.0,8.26,1022.7,0.82
1969-12-31 16:32:49,1553374800,0.0148,0.3,53.04,53.04,0.96,6.57,10.42,331.0,5.0,10.0,1022.7,0.73
1969-12-31 16:32:50,1553378400,0.0885,0.29,54.19,54.19,0.91,7.82,9.32,335.0,4.0,9.905,1022.4,0.75
1969-12-31 16:32:51,1553382000,0.0108,0.15,55.2,55.2,0.85,8.63,8.94,340.0,3.0,10.0,1022.1,0.7
1969-12-31 16:32:52,1553385600,0.0196,0.21,53.65,53.65,0.89,8.5,8.5,2.0,2.0,10.0,1021.8,0.63
1969-12-31 16:32:53,1553389200,0.0104,0.15,53.41,53.41,0.88,7.57,7.64,20.0,0.0,10.0,1022.0,0.67
1969-12-31 16:32:54,1553392800,0.0058,0.12,52.02,52.02,0.93,5.99,6.82,30.0,0.0,10.0,1022.4,0.54
1969-12-31 16:32:55,1553396400,0.0053,0.12,50.01,50.01,0.96,4.0,5.97,58.0,0.0,10.0,1022.7,0.45
1969-12-31 16:32:56,1553400000,0.0018,0.07,47.91,47.29,0.96,3.02,5.04,37.0,0.0,10.0,1023.0,0.4
1969-12-31 16:32:57,1553403600,0.0004,0.05,46.32,46.32,0.96,3.0,5.01,30.0,0.0,10.0,1023.2,0.33
1969-12-31 16:32:58,1553407200,0.0,0.0,45.15,45.15,0.95,2.86,3.9,10.0,0.0,10.0,1023.0,0.34
1969-12-31 16:32:59,1553410800,0.0,0.0,44.19,42.26,0.94,3.87,4.72,22.0,0.0,10.0,1023.1,0.31
1969-12-31 16:33:00,1553414400,0.0,0.0,43.49,40.6,0.95,4.96,7.13,42.0,0.0,10.0,1023.1,0.27
1969-12-31 16:33:01,1553418000,0.0,0.0,42.78,40.11,0.93,4.51,8.72,49.0,0.0,10.0,1022.8,0.25
1969-12-31 16:33:02,1553421600,0.0,0.0,42.28,38.59,0.93,5.8,10.34,51.0,0.0,10.0,1022.9,0.29
1969-12-31 16:33:03,1553425200,0.0,0.0,41.5,38.18,0.91,5.07,9.88,54.0,0.0,10.0,1022.8,0.27
1969-12-31 16:33:04,1553428800,0.0,0.0,41.08,37.49,0.92,5.35,11.16,57.0,0.0,10.0,1022.0,0.19
1969-12-31 16:33:05,1553432400,0.0,0.0,41.09,37.38,0.91,5.51,11.34,68.0,0.0,10.0,1022.5,0.18
1969-12-31 16:33:06,1553436000,0.0,0.0,40.77,36.0,0.95,7.11,11.86,80.0,0.0,10.0,1022.8,0.2
1969-12-31 16:33:07,1553439600,0.0,0.0,41.71,38.12,0.94,5.5,11.05,97.0,0.0,10.0,1023.0,0.29
1969-12-31 16:33:08,1553443200,0.0,0.0,45.46,42.85,0.87,5.05,9.56,89.0,1.0,10.0,1023.2,0.29
1969-12-31 16:33:09,1553446800,0.0,0.0,49.98,48.55,0.76,4.44,7.72,78.0,3.0,10.0,1023.5,0.2
1969-12-31 16:33:10,1553450400,0.0,0.0,53.92,53.92,0.68,5.62,8.84,84.0,5.0,10.0,1023.4,0.08
1969-12-31 16:33:11,1553454000,0.0,0.0,57.01,57.01,0.59,5.78,7.97,83.0,7.0,10.0,1023.3,0.12
1969-12-31 16:33:12,1553457600,0.0013,0.01,59.31,59.31,0.53,5.2,6.23,81.0,7.0,10.0,1023.1,0.18
1969-12-31 16:33:13,1553461200,0.0,0.0,62.33,62.33,0.49,3.83,5.27,88.0,7.0,10.0,1022.6,0.22
1969-12-31 16:33:14,1553464800,0.0013,0.01,64.11,64.11,0.47,3.88,4.85,84.0,5.0,10.0,1022.0,0.26
1969-12-31 16:33:15,1553468400,0.0,0.0,65.24,65.24,0.46,3.89,4.6,49.0,3.0,10.0,1021.4,0.31
1969-12-31 16:33:16,1553472000,0.0,0.0,62.73,62.73,0.51,5.02,6.0,37.0,2.0,10.0,1021.6,0.27
1969-12-31 16:33:17,1553475600,0.0011,0.01,61.33,61.33,0.56,5.01,6.24,44.0,0.0,10.0,1021.3,0.24
1969-12-31 16:33:18,1553479200,0.0015,0.01,57.53,57.53,0.67,5.12,6.01,58.0,0.0,10.0,1021.3,0.2
1969-12-31 16:33:19,1553482800,0.0,0.0,53.4,53.4,0.73,5.23,5.56,76.0,0.0,10.0,1021.3,0.16
1969-12-31 16:33:20,1553486400,0.0,0.0,51.21,51.21,0.76,4.8,6.69,118.0,0.0,10.0,1021.3,0.2
1969-12-31 16:33:21,1553490000,0.0,0.0,49.91,48.41,0.78,4.54,6.89,160.0,0.0,10.0,1021.3,0.26
1969-12-31 16:33:22,1553493600,0.0,0.0,48.39,46.53,0.78,4.68,5.98,179.0,0.0,10.0,1021.4,0.29
1969-12-31 16:33:23,1553497200,0.0009,0.01,46.63,44.48,0.83,4.67,6.07,194.0,0.0,10.0,1021.9,0.31
1969-12-31 16:33:24,1553500800,0.0,0.0,45.49,43.14,0.86,4.68,6.62,216.0,0.0,10.0,1021.2,0.32
1969-12-31 16:33:25,1553504400,0.0012,0.01,44.01,41.0,0.86,5.27,7.75,204.0,0.0,10.0,1021.6,0.31
1969-12-31 16:33:26,1553508000,0.0,0.0,43.71,40.57,0.86,5.39,7.14,190.0,0.0,10.0,1020.3,0.28
1969-12-31 16:33:27,1553511600,0.0013,0.01,42.73,40.02,0.87,4.55,6.68,184.0,0.0,10.0,1020.9,0.23
1969-12-31 16:33:28,1553515200,0.0,0.0,42.86,40.17,0.85,4.55,6.06,173.0,0.0,10.0,1019.8,0.17
1969-12-31 16:33:29,1553518800,0.0006,0.01,43.08,40.0,0.83,5.12,6.9,172.0,0.0,10.0,1020.2,0.13
1969-12-31 16:33:30,1553522400,0.0019,0.01,42.3,38.84,0.88,5.47,8.22,186.0,0.0,10.0,1020.7,0.09
1969-12-31 16:33:31,1553526000,0.001,0.01,44.73,41.61,0.85,5.63,8.68,202.0,0.0,10.0,1020.9,0.07
1969-12-31 16:33:32,1553529600,0.0017,0.02,49.85,47.58,0.82,5.82,10.45,200.0,1.0,10.0,1021.2,0.08
1969-12-31 16:33:33,1553533200,0.0,0.0,55.61,55.61,0.73,6.59,15.11,209.0,3.0,10.0,1020.8,0.12
1969-12-31 16:33:34,1553536800,0.0017,0.01,60.27,60.27,0.65,7.65,17.0,220.0,5.0,10.0,1021.2,0.19
1969-12-31 16:33:35,1553540400,0.0004,0.01,62.0,62.0,0.59,8.51,16.29,226.0,6.0,10.0,1020.8,0.24
1969-12-31 16:33:36,1553544000,0.0,0.0,63.4,63.4,0.51,9.12,16.07,245.0,7.0,10.0,1020.1,0.29
1969-12-31 16:33:37,1553547600,0.0017,0.01,65.18,65.18,0.47,10.73,14.9,238.0,6.0,10.0,1019.7,0.31
1969-12-31 16:33:38,1553551200,0.0,0.0,65.93,65.93,0.42,10.64,14.44,246.0,5.0,10.0,1019.2,0.29
1969-12-31 16:33:39,1553554800,0.0,0.0,65.58,65.58,0.39,10.82,14.4,244.0,3.0,10.0,1018.8,0.26
1969-12-31 16:33:40,1553558400,0.0,0.0,64.18,64.18,0.39,10.32,12.99,250.0,2.0,10.0,1018.0,0.22
1969-12-31 16:33:41,1553562000,0.0,0.0,61.65,61.65,0.43,10.88,13.17,245.0,0.0,10.0,1018.2,0.2
1969-12-31 16:33:42,1553565600,0.0,0.0,57.19,57.19,0.52,8.98,12.5,246.0,0.0,10.0,1018.4,0.18
1969-12-31 16:33:43,1553569200,0.0,0.0,52.9,52.9,0.6,7.02,10.45,239.0,0.0,10.0,1018.6,0.18
1969-12-31 16:33:44,1553572800,0.0,0.0,50.4,50.4,0.65,6.57,8.45,230.0,0.0,10.0,1018.8,0.19
1969-12-31 16:33:45,1553576400,0.0,0.0,49.27,46.61,0.66,6.38,8.67,229.0,0.0,10.0,1019.4,0.23
1969-12-31 16:33:46,1553580000,0.0,0.0,47.75,44.39,0.75,7.19,7.78,215.0,0.0,10.0,1018.8,0.26
1969-12-31 16:33:47,1553583600,0.0,0.0,46.59,43.38,0.77,6.43,8.1,214.0,0.0,10.0,1019.5,0.33
1969-12-31 16:33:48,1553587200,0.0,0.0,46.23,43.15,0.8,6.03,8.12,225.0,0.0,10.0,1018.6,0.36
1969-12-31 16:33:49,1553590800,0.0016,0.01,45.52,42.9,0.8,5.07,8.25,212.0,0.0,10.0,1019.0,0.41
1969-12-31 16:33:50,1553594400,0.0016,0.01,44.9,42.8,0.81,4.22,6.89,214.0,0.0,10.0,1018.7,0.42
1969-12-31 16:33:51,1553598000,0.0013,0.01,44.42,42.01,0.83,4.52,6.42,209.0,0.0,10.0,1018.3,0.43
1969-12-31 16:33:52,1553601600,0.0,0.0,43.48,41.28,0.81,4.06,5.56,186.0,0.0,10.0,1017.3,0.23
1969-12-31 16:33:53,1553605200,0.0,0.0,43.59,41.47,0.8,3.99,5.28,191.0,0.0,10.0,1017.4,0.28
1969-12-31 16:33:54,1553608800,0.0,0.0,43.73,41.82,0.81,3.79,5.0,192.0,0.0,10.0,1018.0,0.24
1969-12-31 16:33:55,1553612400,0.0,0.0,45.89,44.18,0.77,3.93,5.45,190.0,0.0,10.0,1018.1,0.28
1969-12-31 16:33:56,1553616000,0.0,0.0,50.51,50.51,0.72,3.16,4.95,173.0,1.0,10.0,1017.9,0.3
1969-12-31 16:33:57,1553619600,0.0,0.0,55.32,55.32,0.64,2.55,4.63,160.0,3.0,10.0,1018.2,0.37
1969-12-31 16:33:58,1553623200,0.0,0.0,59.36,59.36,0.58,2.98,4.31,85.0,4.0,10.0,1017.8,0.41
1969-12-31 16:33:59,1553626800,0.0,0.0,61.6,61.6,0.57,3.59,5.32,298.0,5.0,10.0,1017.5,0.37
1969-12-31 16:34:00,1553630400,0.0016,0.01,63.59,63.59,0.55,4.56,7.36,232.0,6.0,10.0,1017.2,0.29
1969-12-31 16:34:01,1553634000,0.001,0.01,65.89,65.89,0.53,5.27,9.37,254.0,6.0,10.0,1016.7,0.24
1969-12-31 16:34:02,1553637600,0.0017,0.01,66.83,66.83,0.54,5.73,10.36,264.0,5.0,10.0,1016.1,0.24
1969-12-31 16:34:03,1553641200,0.0002,0.01,66.64,66.64,0.57,6.61,10.17,253.0,3.0,10.0,1015.4,0.29
1969-12-31 16:34:04,1553644800,0.0,0.0,64.36,64.36,0.66,8.13,10.67,270.0,2.0,10.0,1015.1,0.22
1969-12-31 16:34:05,1553648400,0.0008,0.01,62.66,62.66,0.71,7.62,10.63,282.0,0.0,10.0,1014.6,0.25
1969-12-31 16:34:06,1553652000,0.0018,0.01,58.7,58.7,0.82,6.52,10.89,230.0,0.0,10.0,1014.8,0.32
1969-12-31 16:34:07,1553655600,0.0,0.0,55.41,55.41,0.89,6.16,12.52,239.0,0.0,10.0,1015.0,0.36
1969-12-31 16:34:08,1553659200,0.0018,0.01,53.55,53.55,0.91,6.67,13.04,243.0,0.0,8.364,1015.5,0.43
1969-12-31 16:34:09,1553662800,0.0,0.0,52.44,52.44,0.93,6.2,12.24,226.0,0.0,8.153,1015.8,0.45
1969-12-31 16:34:10,1553666400,0.0011,0.01,51.5,51.5,0.93,6.35,10.81,216.0,0.0,6.614,1016.1,0.49
1969-12-31 16:34:11,1553670000,0.0,0.0,50.72,50.72,0.95,7.34,11.7,215.0,0.0,5.551,1015.8,0.6
1969-12-31 16:34:12,1553673600,0.0005,0.02,50.54,50.54,0.96,7.61,14.02,215.0,0.0,6.064,1016.0,0.73
1969-12-31 16:34:13,1553677200,0.0015,0.03,50.16,50.16,0.95,6.19,14.72,204.0,0.0,7.897,1016.1,0.71
1969-12-31 16:34:14,1553680800,0.0003,0.02,50.19,50.19,0.96,7.82,15.94,211.0,0.0,8.387,1015.8,0.74
1969-12-31 16:34:15,1553684400,0.0,0.0,50.51,50.51,0.96,7.1,16.99,208.0,0.0,7.933,1015.6,0.84
1969-12-31 16:34:16,1553688000,0.0017,0.03,51.44,51.44,0.96,6.35,13.61,208.0,0.0,8.196,1015.8,0.81
1969-12-31 16:34:17,1553691600,0.0041,0.08,51.52,51.52,0.98,6.4,12.8,198.0,0.0,6.383,1016.1,0.82
1969-12-31 16:34:18,1553695200,0.008,0.18,51.64,51.64,1.0,5.97,13.42,198.0,0.0,5.966,1016.7,0.86
1969-12-31 16:34:19,1553698800,0.025,0.29,52.11,52.11,1.0,5.22,13.32,198.0,0.0,7.579,1017.1,0.84
1969-12-31 16:34:20,1553702400,0.0096,0.25,52.43,52.43,1.0,6.51,14.41,205.0,1.0,7.452,1017.7,0.82
1969-12-31 16:34:21,1553706000,0.1003,0.38,53.59,53.61,1.0,6.77,14.34,216.0,3.0,7.736,1018.3,0.81
1969-12-31 16:34:22,1553709600,0.0095,0.14,55.62,55.62,1.0,8.16,13.97,217.0,4.0,8.987,1018.6,0.83
1969-12-31 16:34:23,1553713200,0.0042,0.07,57.09,57.09,0.93,11.24,15.53,225.0,5.0,8.316,1018.3,0.76
1969-12-31 16:34:24,1553716800,0.003,0.05,58.53,58.53,0.87,11.83,18.29,225.0,6.0,10.0,1018.0,0.68
1969-12-31 16:34:25,1553720400,0.0023,0.05,59.75,59.75,0.81,13.68,20.25,228.0,6.0,10.0,1017.6,0.55
1969-12-31 16:34:26,1553724000,0.0031,0.06,59.53,59.53,0.8,14.79,20.17,231.0,5.0,10.0,1017.7,0.48
1969-12-31 16:34:27,1553727600,0.0034,0.06,59.03,59.03,0.79,14.68,20.43,235.0,4.0,10.0,1017.7,0.41
1969-12-31 16:34:28,1553731200,0.0007,0.03,58.43,58.43,0.81,13.76,17.43,238.0,2.0,10.0,1017.6,0.36
1969-12-31 16:34:29,1553734800,0.0007,0.03,57.3,57.3,0.84,13.14,16.52,241.0,1.0,10.0,1018.0,0.33
1969-12-31 16:34:30,1553738400,0.0012,0.04,54.89,54.89,0.9,11.35,15.56,240.0,0.0,10.0,1018.6,0.47
1969-12-31 16:34:31,1553742000,0.0011,0.05,52.75,52.75,0.96,9.94,15.34,235.0,0.0,10.0,1019.3,0.51
1969-12-31 16:34:32,1553745600,0.0028,0.08,51.8,51.8,0.98,9.4,15.23,231.0,0.0,10.0,1020.2,0.55
1969-12-31 16:34:33,1553749200,0.0024,0.09,51.16,51.16,0.99,7.9,15.02,230.0,0.0,9.867,1020.8,0.59
1969-12-31 16:34:34,1553752800,0.0028,0.08,50.75,50.75,0.99,5.43,12.77,227.0,0.0,10.0,1021.4,0.7
1969-12-31 16:34:35,1553756400,0.0024,0.07,50.25,50.25,1.0,5.21,11.03,212.0,0.0,9.253,1021.7,0.72
1969-12-31 16:34:36,1553760000,0.0034,0.12,49.68,48.19,1.0,4.45,9.85,218.0,0.0,8.124,1022.1,0.73
1969-12-31 16:34:37,1553763600,0.0018,0.08,49.25,48.2,1.0,3.74,9.57,224.0,0.0,7.746,1022.2,0.76
1969-12-31 16:34:38,1553767200,0.0027,0.09,48.94,47.8,1.0,3.81,8.84,241.0,0.0,8.456,1022.4,0.75
1969-12-31 16:34:39,1553770800,0.0038,0.1,48.64,46.89,1.0,4.57,8.66,278.0,0.0,7.571,1022.7,0.74
1969-12-31 16:34:40,1553774400,0.0027,0.1,48.68,46.95,1.0,4.57,6.65,281.0,0.0,6.104,1023.0,0.73
1969-12-31 16:34:41,1553778000,0.0031,0.1,48.01,46.24,1.0,4.46,6.9,268.0,0.0,5.995,1023.6,0.65
1969-12-31 16:34:42,1553781600,0.0007,0.05,47.47,45.89,1.0,4.07,7.05,296.0,0.0,4.81,1023.8,0.65
1969-12-31 16:34:43,1553785200,0.0003,0.03,48.01,46.8,1.0,3.7,7.84,294.0,0.0,6.834,1023.8,0.49
1969-12-31 16:34:44,1553788800,0.0,0.0,49.73,48.67,0.98,3.85,6.02,293.0,2.0,9.498,1024.1,0.37
1969-12-31 16:34:45,1553792400,0.074,0.03,52.13,52.13,0.89,4.9,5.94,308.0,3.0,10.0,1024.6,0.33
1969-12-31 16:34:46,1553796000,0.0005,0.02,54.59,54.59,0.79,4.87,5.48,302.0,5.0,10.0,1025.0,0.32
1969-12-31 16:34:47,1553799600,0.0,0.0,56.41,56.41,0.69,5.33,6.68,296.0,7.0,10.0,1024.9,0.25
1969-12-31 16:34:48,1553803200,0.0,0.0,58.3,58.3,0.61,6.36,7.72,287.0,8.0,10.0,1024.1,0.22
1969-12-31 16:34:49,1553806800,0.0009,0.01,60.1,60.1,0.54,7.24,8.88,289.0,7.0,10.0,1023.9,0.2
1969-12-31 16:34:50,1553810400,0.0005,0.01,60.83,60.83,0.51,8.57,9.82,288.0,6.0,10.0,1023.4,0.2
1969-12-31 16:34:51,1553814000,0.0,0.0,60.63,60.63,0.53,10.05,11.31,287.0,4.0,10.0,1023.0,0.2
1969-12-31 16:34:52,1553817600,0.0011,0.01,58.67,58.67,0.58,10.47,12.28,285.0,2.0,10.0,1023.0,0.22
1969-12-31 16:34:53,1553821200,0.0014,0.01,57.14,57.14,0.64,10.74,14.15,283.0,1.0,10.0,1023.3,0.15
1969-12-31 16:34:54,1553824800,0.0,0.0,53.46,53.46,0.74,10.62,15.22,281.0,0.0,10.0,1023.7,0.12
1969-12-31 16:34:55,1553828400,0.0007,0.01,49.83,46.3,0.82,8.66,16.12,273.0,0.0,10.0,1024.5,0.1
1969-12-31 16:34:56,1553832000,0.0015,0.02,47.66,44.08,0.86,7.62,15.03,269.0,0.0,10.0,1025.3,0.08
1969-12-31 16:34:57,1553835600,0.0,0.0,45.81,42.77,0.9,5.85,13.64,276.0,0.0,10.0,1026.1,0.11
1969-12-31 16:34:58,1553839200,0.0,0.0,44.99,42.6,0.91,4.62,7.68,269.0,0.0,10.0,1026.3,0.27
1969-12-31 16:34:59,1553842800,0.0005,0.01,44.16,42.56,0.92,3.51,4.92,273.0,0.0,10.0,1026.8,0.26
1969-12-31 16:35:00,1553846400,0.0,0.0,43.79,42.44,0.92,3.21,4.69,327.0,0.0,10.0,1026.4,0.21
