,carbon_intensity
1547,0.21569338100000002
1548,0.21186210600000002
1549,0.21108095899999998
1550,0.209347483
1551,0.207271906
1552,0.20513167399999999
1553,0.20509686800000002
1554,0.20207394
1555,0.202567568
1556,0.20166170000000003
1557,0.199006772
1558,0.197335853
1559,0.19990103899999997
1560,0.196472647
1561,0.19818231100000003
1562,0.198812115
1563,0.201176788
1564,0.20572587899999997
1565,0.203623188
1566,0.20239607899999998
1567,0.20308180399999998
1568,0.201414709
1569,0.202170963
1570,0.20608046600000002
1571,0.20208003600000002
1572,0.20700980800000002
1573,0.207100592
1574,0.209477991
1575,0.211728145
1576,0.21138248
1577,0.208506828
1578,0.209563428
1579,0.209370096
1580,0.211412409
1581,0.21190806899999998
1582,0.211779505
1583,0.208355627
1584,0.20799464
1585,0.21002194300000002
1586,0.212091268
1587,0.210352078
1588,0.207189572
1589,0.204579813
1590,0.203203336
1591,0.206986745
1592,0.21025141600000002
1593,0.21399504600000002
1594,0.216030805
1595,0.215030485
1596,0.21540227899999997
1597,0.21657400100000002
1598,0.218376199
1599,0.219398023
1600,0.222003155
1601,0.218715805
1602,0.22107420000000003
1603,0.222280153
1604,0.22290619
1605,0.22703310000000002
1606,0.23255308
1607,0.224543195
1608,0.226125852
1609,0.229798635
1610,0.23209119600000003
1611,0.233181153
1612,0.236246233
1613,0.24094272600000002
1614,0.24952983399999998
1615,0.253799327
1616,0.259006238
1617,0.262904655
1618,0.267974955
1619,0.270037249
1620,0.273151816
1621,0.27721619
1622,0.28062195
1623,0.28299868300000003
1624,0.28865387800000003
1625,0.29419465699999997
1626,0.297359776
1627,0.29591960300000003
1628,0.29725615899999996
1629,0.29934812
1630,0.301618634
1631,0.300649757
1632,0.300988424
1633,0.301229042
1634,0.29518298600000004
1635,0.295457091
1636,0.297612889
1637,0.300923032
1638,0.30210395100000004
1639,0.300867537
1640,0.303183555
1641,0.302263987
1642,0.302038743
1643,0.30058704199999997
1644,0.29982209600000004
1645,0.299099034
1646,0.303075361
1647,0.303991886
1648,0.30234074899999996
1649,0.302271573
1650,0.302125653
1651,0.301762035
1652,0.302502641
1653,0.300407628
1654,0.30137335600000004
1655,0.30072146899999996
1656,0.30146548300000003
1657,0.30067987399999996
1658,0.301647145
1659,0.299412628
1660,0.299411765
1661,0.299643369
1662,0.301410733
1663,0.302611197
1664,0.303705623
1665,0.3030953
1666,0.304724206
1667,0.304797568
1668,0.304674426
1669,0.304027799
1670,0.304925518
1671,0.304651425
1672,0.302879916
1673,0.302399156
1674,0.302134895
1675,0.301388573
1676,0.300327519
1677,0.299041143
1678,0.298055161
1679,0.297070485
1680,0.297248133
1681,0.298176729
1682,0.29955861100000003
1683,0.297370381
1684,0.300086594
1685,0.29967143
1686,0.300452884
1687,0.300219605
1688,0.298888844
1689,0.296831595
1690,0.296479358
1691,0.293108367
1692,0.29179830100000004
1693,0.290873738
1694,0.287550632
1695,0.293634751
1696,0.29451799
1697,0.29101236199999997
1698,0.291067611
1699,0.290954371
1700,0.288551303
1701,0.288873708
1702,0.287440341
1703,0.288857192
1704,0.289353364
1705,0.289189427
1706,0.29081587600000003
1707,0.28867899399999997
1708,0.28884533100000004
1709,0.287345471
1710,0.28982300899999996
1711,0.290077724
1712,0.290597901
1713,0.290549812
1714,0.292445911
1715,0.293851342
1716,0.29313793899999996
1717,0.294046286
1718,0.295304835
1719,0.29689406
1720,0.296620184
1721,0.295093692
1722,0.292582483
1723,0.291738713
1724,0.291261669
1725,0.29186602899999997
1726,0.292538473
1727,0.294217687
1728,0.29602413699999996
1729,0.295738122
1730,0.294498382
1731,0.292054121
1732,0.291489782
1733,0.291437627
1734,0.293316093
1735,0.29378925300000003
1736,0.294650327
1737,0.301796936
1738,0.302587564
1739,0.301092197
1740,0.303043735
1741,0.30397951100000004
1742,0.306589128
1743,0.306095276
1744,0.306572585
1745,0.30572147899999996
1746,0.305870696
1747,0.304784142
1748,0.30430884199999997
1749,0.30396651399999997
1750,0.304626866
1751,0.305160585
1752,0.305308194
1753,0.305623229
1754,0.305802794
1755,0.305092339
1756,0.303924007
1757,0.30585305100000004
1758,0.30644037399999996
1759,0.307787637
1760,0.31022495899999997
1761,0.312341568
1762,0.313258382
1763,0.31537398899999997
1764,0.31691459
1765,0.315310466
1766,0.315779227
1767,0.31539691
1768,0.320414821
1769,0.314329134
1770,0.312112181
1771,0.315763716
1772,0.309178983
1773,0.305374753
1774,0.30592509
1775,0.30774121
1776,0.308901285
1777,0.308788257
1778,0.30923142600000003
1779,0.310429332
1780,0.310543041
1781,0.314300364
1782,0.32072155399999996
1783,0.319693212
1784,0.319682598
1785,0.32065315699999997
1786,0.322024795
1787,0.322754384
1788,0.3217514
1789,0.321924024
1790,0.323899371
1791,0.326054946
1792,0.326401597
1793,0.32749886699999997
1794,0.328918322
1795,0.328519121
1796,0.328747781
1797,0.334915527
1798,0.33615298299999996
1799,0.33943824200000006
1800,0.34321163299999996
1801,0.340456229
1802,0.339706225
1803,0.339248434
1804,0.34052073299999996
1805,0.33650388600000003
1806,0.33310134199999997
1807,0.332227324
1808,0.33196027100000003
1809,0.33083487100000003
1810,0.329189917
1811,0.325245523
1812,0.320984316
1813,0.317080686
1814,0.314057865
1815,0.311419481
1816,0.31141615699999997
1817,0.305358246
1818,0.297783127
1819,0.294051584
1820,0.295208115
1821,0.290644232
1822,0.286015707
1823,0.285179699
1824,0.284911185
1825,0.281530302
1826,0.27910150899999997
1827,0.27463361399999997
1828,0.269463888
1829,0.267531653
1830,0.262781467
1831,0.263191128
1832,0.263255704
1833,0.26465920800000003
1834,0.265753099
1835,0.263883934
1836,0.260928257
1837,0.259734566
1838,0.25932142399999997
1839,0.258361706
1840,0.256836956
1841,0.25652823199999997
1842,0.251412429
1843,0.25075895600000003
1844,0.247151373
1845,0.246633679
1846,0.244239068
1847,0.241107848
1848,0.23906384
1849,0.239072549
1850,0.23796429300000002
1851,0.234610965
1852,0.23240044399999998
1853,0.23184529899999998
1854,0.230661447
1855,0.231491781
1856,0.23148567899999997
1857,0.229333223
1858,0.228677532
1859,0.230467135
1860,0.23424356699999999
1861,0.232938733
1862,0.234500562
1863,0.23326250899999998
1864,0.23114951600000003
1865,0.23131569100000002
1866,0.22994719100000002
1867,0.23356930399999998
1868,0.22853683
1869,0.22747747699999998
1870,0.228240007
1871,0.228797257
1872,0.225822679
1873,0.226248157
1874,0.225815949
1875,0.22652444100000002
1876,0.226336932
1877,0.226058932
1878,0.22506169199999998
1879,0.224962318
1880,0.225547567
1881,0.225849545
1882,0.225964737
1883,0.226071443
1884,0.226369707
1885,0.226280402
1886,0.22555205
1887,0.224306824
1888,0.223584161
1889,0.22214380600000003
1890,0.221913836
1891,0.22353136399999998
1892,0.222475638
1893,0.224037388
1894,0.228709159
1895,0.232642317
1896,0.23601133100000002
1897,0.23747597399999998
1898,0.23902299600000002
1899,0.24222766199999998
1900,0.247317945
1901,0.253850217
1902,0.25872823
1903,0.263723826
1904,0.269983523
1905,0.276795381
1906,0.282917651
1907,0.28881987600000003
1908,0.293650794
1909,0.298921662
1910,0.300826839
1911,0.305591626
1912,0.308931644
1913,0.310675076
1914,0.312524219
1915,0.313917724
1916,0.316627133
1917,0.316975825
1918,0.319575205
1919,0.325038242
1920,0.32832182
1921,0.326862253
1922,0.322340886
1923,0.31557713600000004
1924,0.31410869199999997
1925,0.315854346
1926,0.31717164600000003
1927,0.31953179600000003
1928,0.323626622
1929,0.326168354
1930,0.326700121
1931,0.326245317
1932,0.326879784
1933,0.327877398
1934,0.327686367
1935,0.328194599
1936,0.328620185
1937,0.33056009999999997
1938,0.333310114
1939,0.332854943
1940,0.33410082
1941,0.335837847
1942,0.33650083799999997
1943,0.336746143
1944,0.33817594799999995
1945,0.33931834200000005
1946,0.34066669
1947,0.337611961
1948,0.33875070700000004
1949,0.33911136299999994
1950,0.339846105
1951,0.339404032
1952,0.33894751799999995
1953,0.339542006
1954,0.34033283299999995
1955,0.341333619
1956,0.342780365
1957,0.343241203
1958,0.344040666
1959,0.34304511299999996
1960,0.3425
1961,0.343422965
1962,0.343535063
1963,0.343258017
1964,0.34294918700000004
1965,0.34071625299999997
1966,0.34006647
1967,0.339081099
1968,0.338703662
1969,0.33898305100000004
1970,0.338395448
1971,0.33989402
1972,0.34012957299999996
1973,0.33941550000000004
1974,0.338663796
1975,0.339396285
1976,0.33830400200000005
1977,0.33565476
1978,0.335037559
1979,0.333808506
1980,0.33240022399999997
1981,0.331537688
1982,0.331320208
1983,0.332575419
1984,0.330989945
1985,0.332330269
1986,0.331592689
1987,0.331398505
1988,0.330228655
1989,0.33134669
1990,0.333333333
1991,0.334765608
1992,0.330366402
1993,0.329229168
1994,0.330441606
1995,0.329491973
1996,0.32793916100000003
1997,0.32611493199999997
1998,0.326748127
1999,0.326384219
2000,0.32544191899999997
2001,0.325588797
2002,0.323514637
2003,0.324660373
2004,0.324419358
2005,0.32410408399999996
2006,0.32654677600000004
2007,0.325884718
2008,0.327119438
2009,0.326959218
2010,0.32747904699999997
2011,0.327989028
2012,0.32771153
2013,0.327829066
2014,0.328615826
2015,0.32773351300000003
2016,0.32947475
2017,0.329152705
2018,0.33724607100000004
2019,0.33668534200000005
2020,0.337250576
2021,0.33725678600000003
2022,0.33721826200000005
2023,0.337358161
2024,0.335934471
2025,0.336653386
2026,0.33719628
2027,0.33699526399999996
2028,0.33713474600000004
2029,0.33821361899999997
2030,0.338894631
2031,0.337532602
2032,0.33847822899999996
2033,0.33954154700000005
2034,0.33936001600000004
2035,0.338219273
2036,0.33898137100000003
2037,0.337661694
2038,0.336961384
2039,0.332952627
2040,0.333432925
2041,0.332087879
2042,0.332388201
2043,0.332885104
2044,0.330249217
2045,0.330322132
2046,0.331198173
2047,0.330763492
2048,0.329479482
2049,0.329203628
2050,0.328769841
2051,0.327679984
2052,0.32891089100000004
2053,0.32663291899999997
2054,0.328206631
2055,0.328984383
2056,0.33126605
2057,0.330752105
2058,0.331043159
2059,0.328670993
2060,0.33030939600000003
2061,0.333825209
2062,0.33410815899999996
2063,0.33419983
2064,0.333411798
2065,0.330511628
2066,0.330681505
2067,0.332448391
2068,0.33166628800000003
2069,0.333091798
2070,0.33387489800000003
2071,0.336046148
2072,0.339778271
2073,0.33867982700000004
2074,0.338127295
2075,0.337537511
2076,0.33800750700000004
2077,0.337054421
2078,0.338025245
2079,0.34023168600000003
2080,0.340248793
2081,0.340340056
2082,0.343105189
2083,0.34031999999999996
2084,0.341479838
2085,0.34322417899999996
2086,0.343329805
2087,0.346011168
2088,0.34776856899999997
2089,0.347243729
2090,0.34285382600000003
2091,0.34034897700000005
2092,0.337985695
2093,0.337846201
2094,0.335577742
2095,0.332830393
2096,0.329989543
2097,0.326991631
2098,0.324841011
2099,0.321074525
2100,0.317906036
2101,0.316364202
2102,0.313482666
2103,0.30878527899999997
2104,0.306174089
2105,0.303233346
2106,0.293412004
2107,0.287449393
2108,0.29110000399999997
2109,0.28978042800000003
2110,0.28895788899999997
2111,0.285058187
2112,0.284557616
2113,0.283433369
2114,0.281834877
2115,0.281169691
2116,0.276987252
2117,0.274128555
2118,0.27225563
2119,0.266456941
2120,0.267864177
2121,0.268440765
2122,0.262644993
2123,0.261714737
2124,0.262619454
2125,0.261855424
2126,0.259659294
2127,0.260675412
2128,0.258469159
2129,0.256425655
2130,0.255220418
2131,0.251790501
2132,0.252935972
2133,0.251455604
2134,0.253170198
2135,0.25403323899999997
2136,0.25043669
2137,0.252288747
2138,0.25299935100000004
2139,0.250942708
2140,0.24951354
2141,0.249421038
2142,0.25202722
2143,0.24935764100000002
2144,0.24991862
2145,0.251841302
2146,0.249521248
2147,0.24904448199999998
2148,0.255794061
2149,0.253515353
2150,0.249918367
2151,0.256576784
2152,0.254130024
2153,0.25066677600000004
2154,0.251969478
2155,0.25492534899999997
2156,0.256725627
2157,0.254483069
2158,0.25853938600000004
2159,0.257326985
2160,0.255830128
2161,0.258214037
2162,0.25855638
2163,0.258086942
2164,0.266028276
2165,0.262291062
2166,0.259737622
2167,0.26596837100000004
2168,0.258023265
2169,0.25569945
2170,0.256102094
2171,0.26129019
2172,0.257958242
2173,0.260489008
2174,0.260590235
2175,0.255732576
2176,0.25691183100000003
2177,0.262630804
2178,0.260825205
2179,0.265589767
2180,0.265107293
2181,0.263443936
2182,0.265711136
2183,0.271193365
2184,0.275047914
2185,0.28070175399999997
2186,0.28023694600000004
2187,0.285887684
2188,0.29368990899999997
2189,0.29817051
2190,0.30192555600000004
2191,0.305975551
2192,0.311573649
2193,0.320901476
2194,0.32119258
2195,0.324852376
2196,0.329777146
2197,0.332449964
2198,0.33401849899999997
2199,0.334647843
2200,0.335443038
2201,0.33830768
2202,0.341764271
2203,0.34299666700000003
2204,0.346854814
2205,0.349353827
2206,0.348930532
2207,0.349945544
2208,0.34978660200000006
2209,0.348922715
2210,0.34463442299999997
2211,0.341177325
2212,0.34018363100000004
2213,0.34314355
2214,0.345822659
2215,0.34684460899999997
2216,0.34810799299999995
2217,0.348519121
2218,0.34862126200000004
2219,0.348311049
2220,0.347488312
2221,0.347520734
2222,0.34492774200000004
2223,0.343814323
2224,0.34283182700000003
2225,0.34260770799999996
2226,0.34157941399999997
2227,0.342275211
2228,0.342590946
2229,0.34215675799999995
2230,0.341848716
2231,0.341639297
2232,0.341317793
2233,0.343367219
2234,0.344515805
2235,0.343908493
2236,0.344147651
2237,0.34231310200000004
2238,0.34172506
2239,0.341799631
2240,0.341855236
2241,0.341783185
2242,0.34161875
2243,0.34111775
2244,0.34136972299999996
2245,0.340213758
2246,0.342094622
2247,0.34396993299999995
2248,0.344464945
2249,0.34659364200000004
2250,0.34698875700000004
2251,0.34800744899999997
2252,0.347111144
2253,0.346783275
2254,0.347169811
2255,0.34690017799999995
2256,0.34654479299999996
2257,0.347135456
2258,0.348554208
2259,0.348660766
2260,0.347019664
2261,0.347328244
2262,0.348392601
2263,0.347856668
2264,0.346721215
2265,0.34413787700000004
2266,0.343277645
2267,0.342501899
2268,0.340919161
2269,0.34329813200000003
2270,0.34408294899999997
2271,0.345055396
2272,0.345517554
2273,0.34462713799999994
2274,0.34386741299999996
2275,0.34453817
2276,0.341911608
2277,0.341406117
2278,0.34065745399999997
2279,0.338883363
2280,0.33500087
2281,0.335307797
2282,0.334716398
2283,0.334130781
2284,0.333556388
2285,0.331898484
2286,0.331930872
2287,0.329990427
2288,0.329870365
2289,0.33696046399999996
2290,0.336646245
2291,0.337961271
2292,0.33810202899999997
2293,0.33710042
2294,0.33535437
2295,0.335854626
2296,0.337223359
2297,0.335522638
2298,0.335451911
2299,0.33606980299999994
2300,0.335548643
2301,0.334280034
2302,0.334376482
2303,0.33387158100000003
2304,0.33398484100000003
2305,0.333540402
2306,0.334994967
2307,0.333797408
2308,0.332339505
2309,0.331871204
2310,0.329729208
2311,0.329797026
2312,0.329270069
2313,0.329245145
2314,0.32988180100000003
2315,0.330111852
2316,0.329911087
2317,0.329969479
2318,0.328820402
2319,0.329214866
2320,0.329440173
2321,0.329823521
2322,0.329383769
2323,0.326288175
2324,0.327236679
2325,0.326932619
2326,0.32745566800000003
2327,0.325594114
2328,0.326846307
2329,0.325981737
2330,0.327525958
2331,0.326983494
2332,0.326996957
2333,0.326478789
2334,0.327437146
2335,0.327764519
2336,0.328339638
2337,0.329707445
2338,0.329719515
2339,0.329619175
2340,0.33096576899999997
2341,0.330994898
2342,0.332452922
2343,0.333268397
2344,0.33630170299999995
2345,0.33616793799999994
2346,0.33630937899999996
2347,0.336149464
2348,0.338018001
2349,0.33766669899999996
2350,0.336806547
2351,0.33862484
2352,0.337708774
2353,0.337285038
2354,0.329657955
2355,0.327752198
2356,0.329685552
2357,0.33027649800000003
2358,0.328549156
2359,0.32985101699999997
2360,0.336115874
2361,0.337863294
2362,0.337966056
2363,0.333628358
2364,0.331601694
2365,0.32927247800000004
2366,0.327462851
2367,0.32850868
2368,0.32851761399999996
2369,0.329401126
2370,0.33124539399999997
2371,0.329094958
2372,0.331597083
2373,0.333745069
2374,0.33448522399999997
2375,0.334334849
2376,0.334054267
2377,0.333828183
2378,0.333087808
2379,0.33321723
2380,0.332164058
2381,0.332148926
2382,0.328806871
2383,0.324743065
2384,0.323460036
2385,0.31729650000000004
2386,0.309926985
2387,0.304437125
2388,0.303116589
2389,0.296335283
2390,0.296277529
2391,0.289353745
2392,0.287398961
2393,0.282797126
2394,0.277793028
2395,0.275643036
2396,0.273313668
2397,0.272157882
2398,0.271473726
2399,0.269148599
2400,0.267252643
2401,0.26558395
2402,0.26328128100000003
2403,0.2639377
2404,0.262184874
2405,0.26008072600000004
2406,0.259891078
2407,0.254938098
2408,0.25474309100000003
2409,0.252808763
2410,0.25175814399999996
2411,0.24810147
2412,0.24889662699999998
2413,0.247254306
2414,0.249034827
2415,0.24396891899999998
2416,0.242026801
2417,0.243192565
2418,0.24263381899999997
2419,0.24029991399999998
2420,0.24322434699999998
2421,0.244593648
2422,0.24383301699999999
2423,0.24218814800000002
2424,0.240879851
2425,0.245464025
2426,0.24406624100000002
2427,0.24372236600000002
2428,0.240953775
2429,0.243136762
2430,0.24290936600000002
2431,0.241759162
2432,0.243798873
2433,0.243477529
2434,0.243498322
2435,0.247372846
2436,0.248403898
2437,0.247863248
2438,0.245837538
2439,0.24566037699999999
2440,0.24507208
2441,0.24512230899999998
2442,0.246055723
2443,0.24584173399999998
2444,0.24719195300000002
2445,0.246419298
2446,0.246202003
2447,0.24735985300000002
2448,0.247176024
2449,0.24729972100000003
2450,0.24697286
2451,0.24671093800000002
2452,0.245089453
2453,0.24563596199999999
